@ATTRIBUTE ellipse-ax NUMERIC
@ATTRIBUTE ellipse-ay NUMERIC
@ATTRIBUTE ellipse-cx NUMERIC
@ATTRIBUTE normF NUMERIC
@ATTRIBUTE normInf NUMERIC
@ATTRIBUTE lambda-max-by-real-part-im NUMERIC
@ATTRIBUTE lambda-max-by-real-part-re NUMERIC
@ATTRIBUTE nnzdia NUMERIC
@ATTRIBUTE avgdistfromdiag NUMERIC
@ATTRIBUTE solver {"11256944","99720138","11256942","11256943","11256941","42851841","81986705","82456576","53362206","45869639","45869638","45869637","12321508","30870723","53302993","44526267","90783920","30870722","30870721","30870720","36564233","36564232","36564235","36564234","13323659","95762355","95762354","95762353","95762352","45869640"}
@ATTRIBUTE class {good,bad}
@DATA

?,?,33,9,1,7,1,3,68593.96,?,?,4416015.0,47.48485,417,5530.246,?,111,5656069.0,4421516.0,?,417,?,953875.2,-663661.2,?,?,279,?,5530.246,21.87443,131634800.0,?,138,111,1.0,131634800.0,1,2,21.09191,138,?,4,1314365.0,5517020.0,1,835.0568,5156470.0,?,10066.04,58,2293710.0,278670.8,2299210.0,19859590.0,6766322.0,?,4592606.0,138,3,"95762354",bad
?,?,21,5,1,7,1,3,18802250000.0,?,?,2.313155e+14,10.0,1810,5247088000.0,?,20,1.232297e+16,3.497295e+14,?,1810,?,2.000303e+14,-2.697707e+14,?,?,1325,?,7513377000.0,14.37355,9.701468e+16,?,485,20,1.0,9.701468e+16,1,2,19.16277,485,?,6,1.212329e+15,7.728116e+15,1,102.3788,1.231611e+16,?,436.6667,52,6.002336e+15,6.786884e+12,6.12075e+15,2.814168e+16,1.438528e+16,?,1.212309e+16,485,3,"82456576",bad
?,?,21,5,1,7,1,3,18802250000.0,?,?,2.313155e+14,10.0,1810,5247088000.0,?,20,1.232297e+16,3.497295e+14,?,1810,?,2.000303e+14,-2.697707e+14,?,?,1325,?,7513377000.0,14.37355,9.701468e+16,?,485,20,1.0,9.701468e+16,1,2,19.16277,485,?,6,1.212329e+15,7.728116e+15,1,102.3788,1.231611e+16,?,436.6667,52,6.002336e+15,6.786884e+12,6.12075e+15,2.814168e+16,1.438528e+16,?,1.212309e+16,485,3,"12321508",bad
?,?,21,5,1,7,1,3,18802250000.0,?,?,2.313155e+14,10.0,1810,5247088000.0,?,20,1.232297e+16,3.497295e+14,?,1810,?,2.000303e+14,-2.697707e+14,?,?,1325,?,7513377000.0,14.37355,9.701468e+16,?,485,20,1.0,9.701468e+16,1,2,19.16277,485,?,6,1.212329e+15,7.728116e+15,1,102.3788,1.231611e+16,?,436.6667,52,6.002336e+15,6.786884e+12,6.12075e+15,2.814168e+16,1.438528e+16,?,1.212309e+16,485,3,"95762354",bad
?,?,11,6,1,5,1,4,63797680.0,?,?,?,57.27273,15100,38665120.0,?,125,110195900.0,?,?,15100,?,27735760.0,?,?,?,11500,?,63797680.0,3.220631,99848740000.0,?,3600,125,1.0,99848740000.0,1,2,3.220631,3600,?,5,28924210.0,1219486000.0,1,5583.407,?,?,16410.68,71,43345720.0,25365770.0,43361230.0,2695982000.0,110195900.0,?,63797680.0,3600,4,"82456576",bad
?,?,11,6,1,5,1,4,63797680.0,?,?,?,57.27273,15100,38665120.0,?,125,110195900.0,?,?,15100,?,27735760.0,?,?,?,11500,?,63797680.0,3.220631,99848740000.0,?,3600,125,1.0,99848740000.0,1,2,3.220631,3600,?,5,28924210.0,1219486000.0,1,5583.407,?,?,16410.68,71,43345720.0,25365770.0,43361230.0,2695982000.0,110195900.0,?,63797680.0,3600,4,"12321508",bad
?,?,11,6,1,5,1,4,63797680.0,?,?,?,57.27273,15100,38665120.0,?,125,110195900.0,?,?,15100,?,27735760.0,?,?,?,11500,?,63797680.0,3.220631,99848740000.0,?,3600,125,1.0,99848740000.0,1,2,3.220631,3600,?,5,28924210.0,1219486000.0,1,5583.407,?,?,16410.68,71,43345720.0,25365770.0,43361230.0,2695982000.0,110195900.0,?,63797680.0,3600,4,"95762354",bad
?,661,569,?,1,422,?,3,-1.050571,?,1493,9564.429,333.6608,2345,0.1359102,?,534,4058.0,4.350948,661,2345,?,0.007541478,-76509.0,?,?,189,?,1.0,3.607991,5.0,?,662,534,0.4935065,5.0,2,1,3.607991,663,?,5,0.08651361,9565.866,?,2.259493,9565.839,?,59795.7,154,1.339431,1.326912,0.03170184,9565.905,76511.0,?,1.368548,663,3,"82456576",good
?,?,1,485,1,1,1,1,1201564.0,?,?,3880723.0,?,485,321.4373,?,?,47795550.0,3880910.0,?,485,?,856315.4,187.1542,?,?,?,?,459.3784,?,415313000.0,?,485,?,1.0,415313000.0,1,2,?,485,?,1,4494192.0,?,1,255379.1,47795550.0,?,?,50,23897680.0,?,23897870.0,100754900.0,47795550.0,?,47795550.0,485,1,"82456576",bad
?,?,1,485,1,1,1,1,1201564.0,?,?,3880723.0,?,485,321.4373,?,?,47795550.0,3880910.0,?,485,?,856315.4,187.1542,?,?,?,?,459.3784,?,415313000.0,?,485,?,1.0,415313000.0,1,2,?,485,?,1,4494192.0,?,1,255379.1,47795550.0,?,?,50,23897680.0,?,23897870.0,100754900.0,47795550.0,?,47795550.0,485,1,"12321508",good
?,?,1,485,1,1,1,1,1201564.0,?,?,3880723.0,?,485,321.4373,?,?,47795550.0,3880910.0,?,485,?,856315.4,187.1542,?,?,?,?,459.3784,?,415313000.0,?,485,?,1.0,415313000.0,1,2,?,485,?,1,4494192.0,?,1,255379.1,47795550.0,?,?,50,23897680.0,?,23897870.0,100754900.0,47795550.0,?,47795550.0,485,1,"95762354",bad
?,?,1,3600,1,1,1,1,0.0001466056,?,?,3.794708e-19,?,3600,1.221713e-05,?,?,0.0001466056,6.18187e-06,?,3600,?,7.739962e-05,6.18187e-06,?,?,?,?,0.0001466056,5.20888,0.2786386,?,3600,?,1.0,0.2786386,1,2,5.20888,3600,?,1,6.923523e-05,?,1,23.71542,0.0001466056,?,?,128,7.021187e-05,?,7.639374e-05,0.006230825,0.0001466056,?,0.0001466056,3600,1,"82456576",bad
?,?,1,3600,1,1,1,1,0.0001466056,?,?,3.794708e-19,?,3600,1.221713e-05,?,?,0.0001466056,6.18187e-06,?,3600,?,7.739962e-05,6.18187e-06,?,?,?,?,0.0001466056,5.20888,0.2786386,?,3600,?,1.0,0.2786386,1,2,5.20888,3600,?,1,6.923523e-05,?,1,23.71542,0.0001466056,?,?,128,7.021187e-05,?,7.639374e-05,0.006230825,0.0001466056,?,0.0001466056,3600,1,"12321508",good
?,?,1,3600,1,1,1,1,0.0001466056,?,?,3.794708e-19,?,3600,1.221713e-05,?,?,0.0001466056,6.18187e-06,?,3600,?,7.739962e-05,6.18187e-06,?,?,?,?,0.0001466056,5.20888,0.2786386,?,3600,?,1.0,0.2786386,1,2,5.20888,3600,?,1,6.923523e-05,?,1,23.71542,0.0001466056,?,?,128,7.021187e-05,?,7.639374e-05,0.006230825,0.0001466056,?,0.0001466056,3600,1,"95762354",bad
?,?,1,138,1,1,1,1,0.001167827,?,?,0.002652912,?,138,1.807321e-05,?,?,0.009737666,0.002663257,?,138,?,0.00172771,1.034497e-05,?,?,?,?,0.0001882734,4.985271,0.238424,?,138,?,1.0,0.238424,1,2,4.985271,138,?,1,0.002604086,?,1,941.2946,0.009737666,?,?,52,0.00486366,?,0.004874005,0.0367116,0.009737666,?,0.009737666,138,1,"82456576",bad
?,?,1,138,1,1,1,1,0.001167827,?,?,0.002652912,?,138,1.807321e-05,?,?,0.009737666,0.002663257,?,138,?,0.00172771,1.034497e-05,?,?,?,?,0.0001882734,4.985271,0.238424,?,138,?,1.0,0.238424,1,2,4.985271,138,?,1,0.002604086,?,1,941.2946,0.009737666,?,?,52,0.00486366,?,0.004874005,0.0367116,0.009737666,?,0.009737666,138,1,"12321508",good
?,?,1,138,1,1,1,1,0.001167827,?,?,0.002652912,?,138,1.807321e-05,?,?,0.009737666,0.002663257,?,138,?,0.00172771,1.034497e-05,?,?,?,?,0.0001882734,4.985271,0.238424,?,138,?,1.0,0.238424,1,2,4.985271,138,?,1,0.002604086,?,1,941.2946,0.009737666,?,?,52,0.00486366,?,0.004874005,0.0367116,0.009737666,?,0.009737666,138,1,"95762354",bad
?,?,1,3134,1,1,1,1,251249.9,?,?,1351296.0,?,3134,161.9583,?,?,8270348.0,4341414.0,?,3134,?,363921.1,0.008741942,?,?,?,?,180.9349,2.058392,1140529000.0,?,3134,?,1.0,1140529000.0,1,2,2.058392,3134,?,1,557678.1,?,1,2.765893,8270348.0,?,?,60,2640115.0,?,5630233.0,37279370.0,8270348.0,?,8270348.0,3134,1,"82456576",bad
?,?,1,3134,1,1,1,1,251249.9,?,?,1351296.0,?,3134,161.9583,?,?,8270348.0,4341414.0,?,3134,?,363921.1,0.008741942,?,?,?,?,180.9349,2.058392,1140529000.0,?,3134,?,1.0,1140529000.0,1,2,2.058392,3134,?,1,557678.1,?,1,2.765893,8270348.0,?,?,60,2640115.0,?,5630233.0,37279370.0,8270348.0,?,8270348.0,3134,1,"12321508",good
?,?,1,3134,1,1,1,1,251249.9,?,?,1351296.0,?,3134,161.9583,?,?,8270348.0,4341414.0,?,3134,?,363921.1,0.008741942,?,?,?,?,180.9349,2.058392,1140529000.0,?,3134,?,1.0,1140529000.0,1,2,2.058392,3134,?,1,557678.1,?,1,2.765893,8270348.0,?,?,60,2640115.0,?,5630233.0,37279370.0,8270348.0,?,8270348.0,3134,1,"95762354",bad
?,?,1,15439,1,1,1,1,7725.124,?,?,249177600.0,?,15439,4.747815,?,?,697709700.0,284290100.0,?,15439,?,14103330.0,0.1151384,?,?,?,?,161.344,0.9387796,2.177413e+11,?,15439,?,1.0,2.177413e+11,1,2,0.9387796,15439,?,1,67566680.0,?,1,19.87069,697709700.0,?,?,80,331298600.0,?,366411100.0,8576355000.0,697709700.0,?,697709700.0,15439,1,"82456576",bad
?,?,1,15439,1,1,1,1,7725.124,?,?,249177600.0,?,15439,4.747815,?,?,697709700.0,284290100.0,?,15439,?,14103330.0,0.1151384,?,?,?,?,161.344,0.9387796,2.177413e+11,?,15439,?,1.0,2.177413e+11,1,2,0.9387796,15439,?,1,67566680.0,?,1,19.87069,697709700.0,?,?,80,331298600.0,?,366411100.0,8576355000.0,697709700.0,?,697709700.0,15439,1,"12321508",good
?,?,1,15439,1,1,1,1,7725.124,?,?,249177600.0,?,15439,4.747815,?,?,697709700.0,284290100.0,?,15439,?,14103330.0,0.1151384,?,?,?,?,161.344,0.9387796,2.177413e+11,?,15439,?,1.0,2.177413e+11,1,2,0.9387796,15439,?,1,67566680.0,?,1,19.87069,697709700.0,?,?,80,331298600.0,?,366411100.0,8576355000.0,697709700.0,?,697709700.0,15439,1,"95762354",good
?,?,57,1,1,33,1,23,216.9931,?,?,2424.881,28.0,28675,0.5033442,?,56,3001.281,2425.382,?,28675,?,469.6359,-624.2368,?,?,27451,?,4.072576,7.606936,574834.4,?,1224,56,1.0,574834.4,1,2,7.71627,1224,?,15,482.4138,14074.52,1,4445.118,2652.86,?,3406.667,46,1111.175,852.3432,1111.676,27439.17,3298.968,?,1435.392,1224,23,"82456576",bad
?,?,57,1,1,33,1,23,216.9931,?,?,2424.881,28.0,28675,0.5033442,?,56,3001.281,2425.382,?,28675,?,469.6359,-624.2368,?,?,27451,?,4.072576,7.606936,574834.4,?,1224,56,1.0,574834.4,1,2,7.71627,1224,?,15,482.4138,14074.52,1,4445.118,2652.86,?,3406.667,46,1111.175,852.3432,1111.676,27439.17,3298.968,?,1435.392,1224,23,"12321508",bad
?,?,57,1,1,33,1,23,216.9931,?,?,2424.881,28.0,28675,0.5033442,?,56,3001.281,2425.382,?,28675,?,469.6359,-624.2368,?,?,27451,?,4.072576,7.606936,574834.4,?,1224,56,1.0,574834.4,1,2,7.71627,1224,?,15,482.4138,14074.52,1,4445.118,2652.86,?,3406.667,46,1111.175,852.3432,1111.676,27439.17,3298.968,?,1435.392,1224,23,"95762354",bad
?,?,12601,2689,1,2139,?,12,?,?,?,1458.765,6310.585,161370,?,?,13243,9403.0,408.7747,?,161370,?,?,-14105.0,?,?,148038,?,?,2.872156,?,?,?,13243,0.5648536,?,1,10,2.872156,13332,?,26,?,2713.734,1,20.96123,1480.141,?,172651000.0,239,18.59447,17.71058,2.63661,2715.11,14105.0,?,?,13332,12,"82456576",good
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,"82456576",bad
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,"12321508",good
?,?,1,1668,1,1,1,1,1.194819e-10,?,?,2.540252e-10,?,1668,2.605562e-11,?,?,3.574214e-10,2.593373e-10,?,1668,?,1.011145e-10,5.31208e-12,?,?,?,?,1.194819e-10,11.27474,1.68659e-07,?,1668,?,1.0,1.68659e-07,1,2,11.27474,1668,?,1,5.456826e-11,?,1,67.28444,3.57419e-10,?,?,34,1.760546e-10,?,1.813667e-10,4.692619e-09,3.574214e-10,?,3.574214e-10,1668,1,"95762354",bad
?,864,1601,?,224,36,?,4,2.960366,?,2118,1.369172,460.3435,5976,0.1818182,?,864,5.93199,2.230216,864,5976,?,0.2582719,-1.0,?,?,2638,?,2.880414,77.11953,315.0917,?,1154,864,0.96,315.0917,2,1,77.11953,1220,?,5,0.2630584,0.002620166,?,3.43811,2.960366,?,475474.4,50,1.980183,?,0.980183,18.84017,5.931902,?,2.960366,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,2.915023,?,2118,1.447996,460.3435,5976,0.1818182,?,864,6.459892,2.23009,864,5976,?,0.2593545,-1.0,?,?,2638,?,2.907483,99.14753,316.4125,?,1154,864,0.9019608,316.4125,2,1,99.14753,1220,?,5,0.2667859,0.002528421,?,4.103165,3.209061,?,475474.4,51,2.104531,?,1.104531,18.92856,6.459873,?,3.209061,1220,4,"82456576",good
?,2141,1804,?,72,136,?,43,51.846,?,45935,51.60783,1018.732,94033,-0.0002804792,?,2141,93.69727,51.846,2141,94033,?,4.52369,-94.59316,?,?,45935,?,51.846,30.42735,9784.741,?,2162,2141,0.9230769,9784.741,7,1,30.103,2163,?,32,4.106882,168.2938,?,217.6855,81.56526,?,2566743.0,39,26.0457,?,25.8003,375.9462,100.1562,?,51.846,2163,43,"82456576",bad
?,864,1601,?,224,36,?,4,3.749692,?,2118,1.644116,460.3435,5976,0.1818182,?,864,7.641378,2.505159,864,5976,?,0.2648647,-1.0,?,?,2638,?,3.749692,240.1101,323.1349,?,1154,864,0.9636364,323.1349,2,1,240.1101,1220,?,5,0.2877126,0.04155395,?,4.354826,3.749692,?,475474.4,55,2.374846,?,1.374846,19.43662,7.641378,?,3.749692,1220,4,"82456576",good
?,864,1600,?,224,36,?,4,4.947726,?,2114,1.370102,460.5644,5968,0.1818182,?,864,9.457435,2.231111,864,5968,?,0.2699873,-1.0,?,?,2634,?,4.412246,238.6169,329.3845,?,1154,864,0.952381,329.3845,2,1,238.6169,1220,?,5,0.3164885,0.004915707,?,5.746427,4.947726,?,475894.8,42,2.973863,?,1.973863,20.21482,9.45733,?,4.947726,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,2.953934,?,2118,1.372234,460.3435,5976,0.1818182,?,864,5.918504,2.233274,864,5976,?,0.2626003,-1.0,?,?,2638,?,2.952417,167.7745,320.3723,?,1154,864,0.9166667,320.3723,2,1,167.7745,1220,?,5,0.2751156,0.004682017,?,4.252355,3.661449,?,475474.4,24,2.330725,?,1.330725,19.25727,5.918462,?,3.661449,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,8.374127,?,2118,1.661363,460.3435,5976,0.1818182,?,864,10.55143,2.463449,864,5976,?,0.2666159,-1.0,?,?,2638,?,8.374127,224.7471,325.2715,?,1154,864,0.8695652,325.2715,2,1,224.7471,1220,?,5,0.3173377,0.00461595,?,10.44043,8.374127,?,475474.4,46,4.687063,?,3.687063,20.70862,10.55088,?,8.374127,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,2.946552,?,2118,1.235255,460.3435,5976,0.1818182,?,864,5.899119,1.937211,864,5976,?,0.2597571,-1.0,?,?,2638,?,2.946552,239.1783,316.9037,?,1154,864,0.7435897,316.9037,2,1,239.1783,1220,?,5,0.2670133,0.01976948,?,4.197631,2.946552,?,475474.4,39,1.973276,?,0.9732762,18.95423,5.898914,?,2.946552,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,2.900904,?,2118,1.39458,460.3435,5976,0.1818182,?,864,5.79618,2.196586,864,5976,?,0.2598877,-1.0,?,?,2638,?,2.89385,106.1592,317.063,?,1154,864,0.9491525,317.063,2,1,106.1592,1220,?,5,0.2652427,0.004666333,?,3.61706,2.900904,?,475474.4,59,1.950452,?,0.9504522,18.92465,5.795952,?,2.900904,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,3.018779,?,2118,1.482812,460.3435,5976,0.1818182,?,864,7.278679,2.230091,864,5976,?,0.2618854,-1.0,?,?,2638,?,2.985644,83.55631,319.5002,?,1154,864,0.9,319.5002,2,1,83.55631,1220,?,5,0.2767351,0.002274427,?,4.996531,3.733803,?,475474.4,50,2.366901,?,1.366901,19.19539,7.278607,?,3.733803,1220,4,"82456576",good
?,864,1601,?,224,36,?,4,3.068085,?,2118,0.9329021,460.3435,5976,0.1818182,?,864,6.153592,1.634793,864,5976,?,0.2612869,-1.0,?,?,2638,?,3.068085,198.0524,318.77,?,1154,864,0.8979592,318.77,2,1,198.0524,1220,?,5,0.2707049,0.005103572,?,4.371173,3.068085,?,475474.4,49,2.034042,?,1.034042,19.04853,6.153341,?,3.068085,1220,4,"82456576",good
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,"11256944",bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,"82456576",bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,"12321508",bad
?,?,87,2,1,6,?,4,-0.5653426,?,?,49.41483,43.0,20861,-0.0003716481,?,86,124.7753,73.67995,?,20861,?,0.9569189,-123.7731,?,?,16604,?,-0.0003716481,5.39564,4073.604,?,4257,86,?,-4073.604,1,-2,5.39564,4257,?,5,4.501106,189.3548,1,2.573104,103.2956,?,8026.667,45,19.8866,8.91759,-42.54856,354.9648,123.7731,?,-1.009498e-05,4257,4,"95762354",bad
?,?,5,1,1,5,1,4,3.0,?,?,0.09623338,59.6,48413,3.0,?,100,4.5,1.502106,?,48413,?,3.0,1.5,?,?,38612,?,3.0,1.079181,29403.0,?,9801,100,1.0,29403.0,1,2,1.079181,9801,?,5,?,77.79139,1,2.19206,3.536747,?,16537.68,53,0.9418488,1.129361,2.540079,307.0187,4.5,?,3.0,9801,4,"82456576",bad
?,?,5,1,1,5,1,4,3.0,?,?,0.09623338,59.6,48413,3.0,?,100,4.5,1.502106,?,48413,?,3.0,1.5,?,?,38612,?,3.0,1.079181,29403.0,?,9801,100,1.0,29403.0,1,2,1.079181,9801,?,5,?,77.79139,1,2.19206,3.536747,?,16537.68,53,0.9418488,1.129361,2.540079,307.0187,4.5,?,3.0,9801,4,"12321508",bad
?,?,5,1,1,5,1,4,3.0,?,?,0.09623338,59.6,48413,3.0,?,100,4.5,1.502106,?,48413,?,3.0,1.5,?,?,38612,?,3.0,1.079181,29403.0,?,9801,100,1.0,29403.0,1,2,1.079181,9801,?,5,?,77.79139,1,2.19206,3.536747,?,16537.68,53,0.9418488,1.129361,2.540079,307.0187,4.5,?,3.0,9801,4,"95762354",bad
?,?,231,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,93781,?,0.94053,-275.2723,?,?,82336,?,-2.575951e-05,7.553177,10764.37,?,11445,231,?,-10764.37,1,-2,7.550828,11445,?,8,5.200781,400.9072,1,2.717751,187.6805,?,57356.62,48,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,8,"11256944",bad
?,?,231,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,93781,?,0.94053,-275.2723,?,?,82336,?,-2.575951e-05,7.553177,10764.37,?,11445,231,?,-10764.37,1,-2,7.550828,11445,?,8,5.200781,400.9072,1,2.717751,187.6805,?,57356.62,48,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,8,"82456576",bad
?,?,231,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,93781,?,0.94053,-275.2723,?,?,82336,?,-2.575951e-05,7.553177,10764.37,?,11445,231,?,-10764.37,1,-2,7.550828,11445,?,8,5.200781,400.9072,1,2.717751,187.6805,?,57356.62,48,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,8,"12321508",bad
?,?,231,2,1,12,?,8,-0.6202565,?,?,106.9526,115.0087,93781,-2.575951e-05,?,231,272.2243,147.5995,?,93781,?,0.94053,-275.2723,?,?,82336,?,-2.575951e-05,7.553177,10764.37,?,11445,231,?,-10764.37,1,-2,7.550828,11445,?,8,5.200781,400.9072,1,2.717751,187.6805,?,57356.62,48,36.6691,17.15462,-73.79904,693.1209,275.2723,?,-1.110991e-05,11445,8,"95762354",bad
?,?,5,1540,1,5,?,1,4.601595e-10,?,?,1.941021e-07,15.2,3710,?,?,26,2.494308e-07,1.941021e-07,?,3710,?,1.541443e-08,-5.461229e-10,?,?,1685,?,4.134211e-10,9.979721,3.121421e-05,?,2006,26,0.9666667,3.121421e-05,1,1,9.979721,2025,?,5,3.388251e-08,6.301247e-07,1,1.960002e+15,2.140595e-07,?,1068.72,30,9.354226e-08,3.881953e-08,9.354226e-08,1.78968e-06,2.440122e-07,?,1.517999e-07,2025,1,"82456576",good
?,192,343,1,8,27,?,10,-23871.65,?,11571,49797.95,87.65015,25674,1.0,?,192,72043.86,49798.2,192,25674,?,25608.08,-56389.06,?,?,11555,?,1.0,25.27004,65249400.0,?,2548,192,0.1538462,-65249390.0,1,?,25.27004,2548,?,9,511.3865,178543.2,?,201492.7,50631.04,?,18122.4,13,25099.36,1744.729,-25098.36,1440302.0,56389.06,?,1.0,2548,10,"82456576",bad
?,192,343,1,8,27,?,10,-23871.65,?,11571,49797.95,87.65015,25674,1.0,?,192,72043.86,49798.2,192,25674,?,25608.08,-56389.06,?,?,11555,?,1.0,25.27004,65249400.0,?,2548,192,0.1538462,-65249390.0,1,?,25.27004,2548,?,9,511.3865,178543.2,?,201492.7,50631.04,?,18122.4,13,25099.36,1744.729,-25098.36,1440302.0,56389.06,?,1.0,2548,10,"12321508",bad
?,192,343,1,8,27,?,10,-23871.65,?,11571,49797.95,87.65015,25674,1.0,?,192,72043.86,49798.2,192,25674,?,25608.08,-56389.06,?,?,11555,?,1.0,25.27004,65249400.0,?,2548,192,0.1538462,-65249390.0,1,?,25.27004,2548,?,9,511.3865,178543.2,?,201492.7,50631.04,?,18122.4,13,25099.36,1744.729,-25098.36,1440302.0,56389.06,?,1.0,2548,10,"95762354",good
?,44,89,405,25,60,?,47,0.005752002,?,47390,0.0268018,22.24719,96805,0.005752002,?,44,0.04987288,0.02842153,44,96805,?,0.0004650738,-0.04933425,?,?,47390,?,0.005752002,10.6467,0.9417744,?,2025,44,1.0,0.9417744,1,1,10.6467,2025,?,50,0.0003525882,0.1508245,1,1.535624,0.03264905,?,1154.938,16,0.001328226,0.002236846,0.00442134,0.1606508,0.0511112,?,0.005752002,2025,47,"82456576",good
?,4075,679,?,15,44,?,6,1.0,?,43008,1296111.0,531.1134,113435,1.0,?,1375,2097152.0,270205.6,4075,113435,?,3837.936,-1048585.0,?,?,52138,?,1.0,9.976185,70192020.0,?,18289,1375,0.9672131,70153640.0,2,?,13.15285,18289,?,8,33916.07,6980303.0,?,5499.409,2344687.0,?,918458.7,61,524544.0,80.83108,524032.0,8368503.0,3145737.0,?,1048576.0,18289,6,"82456576",good
?,31200,46259,4904,216,2629,?,4,127.7965,?,53381,88.74624,13386.58,138141,?,?,31200,2670.0,88.74629,31200,138141,?,?,-7882.0,?,?,53381,?,127.7965,0.60206,?,?,?,31200,0.5714286,?,1,10,0.60206,31379,?,21,?,443.4888,1,2580026.0,182.2487,?,426989800.0,49,112.662,?,15.13441,728.5657,7882.0,?,127.7965,31379,4,"82456576",good
?,13495,3269,?,57,68,?,6,-1.068887,?,39397,171.1125,2344.653,171522,-0.6577911,?,6771,533.8,203.1074,13495,171522,?,3.852537,-380.9451,?,?,104591,?,1.0,8.38811,106075.8,?,27534,6771,0.9230769,95971.89,2,?,8.390674,27534,?,12,17.35036,1404.744,?,16.00256,512.046,?,13226450.0,26,271.9986,9.280705,240.0014,3266.321,541.3237,?,512.0,27534,6,"82456576",good
?,315,395,?,8,9,1,6,4.235407,?,1182,5.983384,110.5519,2779,2.706169e-16,?,315,8.362818,5.983384,315,2779,?,3.347631,-0.1921532,?,?,1182,?,2.706169e-16,2.123583,1389.267,?,415,315,0.9811321,1389.267,4,2,2.123583,415,?,6,0.6752473,1.76711e-13,?,4.690585e+15,6.471856,?,29916.93,53,3.235928,?,3.235928,76.00117,8.362818,?,6.471857,415,6,"82456576",bad
?,315,395,?,8,9,1,6,4.235407,?,1182,5.983384,110.5519,2779,2.706169e-16,?,315,8.362818,5.983384,315,2779,?,3.347631,-0.1921532,?,?,1182,?,2.706169e-16,2.123583,1389.267,?,415,315,0.9811321,1389.267,4,2,2.123583,415,?,6,0.6752473,1.76711e-13,?,4.690585e+15,6.471856,?,29916.93,53,3.235928,?,3.235928,76.00117,8.362818,?,6.471857,415,6,"12321508",bad
?,315,395,?,8,9,1,6,4.235407,?,1182,5.983384,110.5519,2779,2.706169e-16,?,315,8.362818,5.983384,315,2779,?,3.347631,-0.1921532,?,?,1182,?,2.706169e-16,2.123583,1389.267,?,415,315,0.9811321,1389.267,4,2,2.123583,415,?,6,0.6752473,1.76711e-13,?,4.690585e+15,6.471856,?,29916.93,53,3.235928,?,3.235928,76.00117,8.362818,?,6.471857,415,6,"95762354",bad
