config,nprocs,solverid,solvername,name,count,maxtime,avg time/solve,maxflops,messages,avgmsglen,reductions,max mflop/s
s1000_g1e4,1,36564234,bicg/asm/overlap2,KSPSolve,1,7.3,7.300000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1413
s1000_g1e4,1,13323659,bicg/bjacobi,KSPSolve,1,6.5,6.500000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1577
s1000_g1e4,1,49542066,bcgs/none,KSPSolve,1,1.4,1.400000e+00,2.67e+11,0.0e+00,0.0e+00,0.0e+00,1829
s1000_g1e4,1,96689089,cg/none,KSPSolve,1,6.6,6.600000e+00,1.23e+12,0.0e+00,0.0e+00,0.0e+00,1860
s1000_g1e4,1,44673503,fgmres/none,KSPSolve,1,1.8,1.800000e+00,4.30e+12,0.0e+00,0.0e+00,0.0e+00,2359
s1000_g1e4,1,81986705,cg/jacobi,KSPSolve,1,4.5,4.500000e+00,8.39e+11,0.0e+00,0.0e+00,0.0e+00,1861
s1000_g1e4,1,44526267,fgmres/jacobi,KSPSolve,1,1.7,1.700000e+00,4.34e+12,0.0e+00,0.0e+00,0.0e+00,2447
s1000_g1e4,1,36564233,bicg/asm/overlap1,KSPSolve,1,7.3,7.300000e+00,1.03e+11,0.0e+00,0.0e+00,0.0e+00,1408
s1000_g1e4,1536,75830645,ibcgs/asm/overlap3,KSPSolve,6,1.1,1.833333e-01,9.62e+09,5.7e+08,1.2e+03,3.2e+04,1218296
s1000_g1e4,1536,75830644,ibcgs/asm/overlap2,KSPSolve,3,3.9,1.300000e+00,3.20e+09,2.0e+08,8.6e+02,1.1e+04,1199404
s1000_g1e4,1536,11256942,tfqmr/asm/overlap0,KSPSolve,6,1.7,2.833333e-01,1.29e+10,3.2e+08,8.3e+02,8.1e+04,1127200
s1000_g1e4,1536,11256943,tfqmr/asm/overlap3,KSPSolve,2,1.2,6.000000e-01,8.35e+09,5.1e+08,1.2e+03,4.3e+04,1012931
s1000_g1e4,1536,11256941,tfqmr/asm/overlap1,KSPSolve,2,6.6,3.300000e+00,6.56e+09,3.1e+08,8.4e+02,3.8e+04,1463051
s1000_g1e4,1536,11256944,tfqmr/asm/overlap2,KSPSolve,2,1.0,5.000000e-01,7.03e+09,4.6e+08,8.5e+02,3.9e+04,997600
s1000_g1e4,1536,45869639,fgmres/asm/overlap0,KSPSolve,1,3.0,3.000000e+00,3.90e+09,6.2e+07,8.3e+02,2.0e+04,1917594
s1000_g1e4,1536,45869638,fgmres/asm/overlap3,KSPSolve,2,7.5,3.750000e+00,8.01e+09,3.3e+08,1.2e+03,3.7e+04,1573614
s1000_g1e4,1536,45869637,fgmres/asm/overlap2,KSPSolve,2,9.7,4.850000e+00,7.91e+09,3.4e+08,8.5e+02,3.8e+04,1201831
s1000_g1e4,1536,18524981,ibcgs/bjacobi,KSPSolve,1,5.0,5.000000e+00,4.99e+09,1.2e+08,8.3e+02,2.0e+04,1459477
s1000_g1e4,1536,89269802,lgmres/asm/overlap1,KSPSolve,1,3.3,3.300000e+00,4.02e+09,1.2e+08,8.4e+02,2.1e+04,1804872
s1000_g1e4,1536,89269803,lgmres/asm/overlap2,KSPSolve,1,3.6,3.600000e+00,4.18e+09,1.7e+08,8.5e+02,2.1e+04,1716173
s1000_g1e4,1536,89269801,lgmres/asm/overlap0,KSPSolve,1,2.7,2.700000e+00,3.86e+09,5.8e+07,8.3e+02,2.1e+04,2054333
s1000_g1e4,1536,89269804,lgmres/asm/overlap3,KSPSolve,1,5.2,5.200000e+00,4.35e+09,1.7e+08,1.2e+03,2.1e+04,1229768
s1000_g1e4,1536,1216556,ibcgs/jacobi,KSPSolve,1,2.5,2.500000e+00,2.25e+09,8.9e+07,8.3e+02,1.5e+04,1325863
s1000_g1e4,1536,30870723,gmres/asm/overlap1,KSPSolve,2,6.4,3.200000e+00,7.82e+09,2.4e+08,8.4e+02,3.9e+04,1808559
s1000_g1e4,1536,30870722,gmres/asm/overlap0,KSPSolve,1,2.9,2.900000e+00,3.94e+09,6.2e+07,8.3e+02,2.0e+04,1989089
s1000_g1e4,1536,30870721,gmres/asm/overlap3,KSPSolve,1,4.0,4.000000e+00,4.46e+09,1.8e+08,1.2e+03,2.0e+04,1633163
s1000_g1e4,1536,30870720,gmres/asm/overlap2,KSPSolve,2,6.8,3.400000e+00,7.89e+09,3.4e+08,8.5e+02,3.8e+04,1709507
s1000_g1e4,1536,36564233,bicg/asm/overlap1,KSPSolve,1,1.1841e-01,1.184100e-01,7.64e+07,3.7e+06,8.7e+02,4.9e+02,958348
s1000_g1e4,1536,36564232,bicg/asm/overlap0,KSPSolve,1,4.6448e-02,4.644800e-02,2.91e+07,7.4e+05,8.3e+02,2.1e+02,930932
s1000_g1e4,1536,36564235,bicg/asm/overlap3,KSPSolve,1,1.4084e-01,1.408400e-01,6.98e+07,4.6e+06,1.2e+03,4.0e+02,736011
s1000_g1e4,1536,36564234,bicg/asm/overlap2,KSPSolve,1,1.2363e-01,1.236300e-01,6.80e+07,4.7e+06,9.0e+02,4.1e+02,817299
s1000_g1e4,1536,75830646,ibcgs/asm/overlap0,KSPSolve,1,3.8,3.800000e+00,3.62e+09,8.7e+07,8.3e+02,1.5e+04,1415129
s1000_g1e4,1536,95762355,cg/asm/overlap0,KSPSolve,1,2.6,2.600000e+00,2.39e+09,6.0e+07,8.3e+02,3.0e+04,1319771
s1000_g1e4,1536,95762354,cg/asm/overlap1,KSPSolve,1,4.7,4.700000e+00,2.55e+09,1.2e+08,8.4e+02,3.0e+04,796242
s1000_g1e4,1536,95762353,cg/asm/overlap2,KSPSolve,1,4.1,4.100000e+00,2.72e+09,1.8e+08,8.5e+02,3.0e+04,966718
s1000_g1e4,1536,95762352,cg/asm/overlap3,KSPSolve,1,4.5,4.500000e+00,2.89e+09,1.8e+08,1.2e+03,3.0e+04,938274
s1000_g1e4,1536,45869640,fgmres/asm/overlap1,KSPSolve,2,6.5,3.250000e+00,7.43e+09,2.2e+08,8.4e+02,3.7e+04,1687833
s1000_g1e4,3072,11256942,tfqmr/asm/overlap0,KSPSolve,1,5.3,5.300000e+00,2.39e+09,2.4e+08,5.8e+02,3.0e+04,1319291
s1000_g1e4,3072,11256943,tfqmr/asm/overlap3,KSPSolve,1,7.3,7.300000e+00,3.10e+09,7.2e+08,8.2e+02,3.0e+04,1258789
s1000_g1e4,3072,11256941,tfqmr/asm/overlap1,KSPSolve,3,1.0,3.333333e-01,3.85e+09,7.1e+08,5.8e+02,4.4e+04,1078963
s1000_g1e4,3072,11256944,tfqmr/asm/overlap2,KSPSolve,2,5.7,2.850000e+00,3.62e+09,9.1e+08,6.0e+02,3.8e+04,1877115
s1000_g1e4,3072,45869639,fgmres/asm/overlap0,KSPSolve,1,3.4,3.400000e+00,1.94e+09,1.2e+08,5.8e+02,2.0e+04,1671683
s1000_g1e4,3072,45869638,fgmres/asm/overlap3,KSPSolve,2,8.5,4.250000e+00,4.28e+09,6.8e+08,8.1e+02,3.8e+04,1490100
s1000_g1e4,3072,45869637,fgmres/asm/overlap2,KSPSolve,2,5.0,2.500000e+00,4.18e+09,7.0e+08,6.0e+02,3.9e+04,2461363
s1000_g1e4,3072,89269802,lgmres/asm/overlap1,KSPSolve,1,2.3,2.300000e+00,2.03e+09,2.3e+08,5.8e+02,2.1e+04,2621584
s1000_g1e4,3072,89269803,lgmres/asm/overlap2,KSPSolve,1,2.5,2.500000e+00,2.15e+09,3.5e+08,6.0e+02,2.1e+04,2541375
s1000_g1e4,3072,89269801,lgmres/asm/overlap0,KSPSolve,1,3.9,3.900000e+00,1.92e+09,1.2e+08,5.8e+02,2.1e+04,1454585
s1000_g1e4,3072,89269804,lgmres/asm/overlap3,KSPSolve,1,2.8,2.800000e+00,2.27e+09,3.5e+08,8.2e+02,2.1e+04,2343967
s1000_g1e4,3072,30870723,gmres/asm/overlap1,KSPSolve,1,4.0,4.000000e+00,2.08e+09,2.5e+08,5.8e+02,2.0e+04,1543582
s1000_g1e4,3072,30870722,gmres/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.96e+09,1.2e+08,5.8e+02,2.0e+04,1722766
s1000_g1e4,3072,30870721,gmres/asm/overlap3,KSPSolve,2,8.6,4.300000e+00,4.52e+09,7.2e+08,8.2e+02,4.0e+04,1560868
s1000_g1e4,3072,30870720,gmres/asm/overlap2,KSPSolve,2,8.2,4.100000e+00,4.17e+09,7.0e+08,6.0e+02,3.9e+04,1498779
s1000_g1e4,3072,36564233,bicg/asm/overlap1,KSPSolve,1,1.5217e-01,1.521700e-01,3.82e+07,7.4e+06,6.1e+02,4.8e+02,746599
s1000_g1e4,3072,36564232,bicg/asm/overlap0,KSPSolve,1,8.1590e-02,8.159000e-02,4.29e+07,4.5e+06,5.8e+02,5.8e+02,1564424
s1000_g1e4,3072,36564235,bicg/asm/overlap3,KSPSolve,1,1.3241e-01,1.324100e-01,4.13e+07,1.0e+07,8.6e+02,4.3e+02,926508
s1000_g1e4,3072,36564234,bicg/asm/overlap2,KSPSolve,1,7.6894e-02,7.689400e-02,1.01e+07,2.8e+06,7.2e+02,1.3e+02,389637
s1000_g1e4,3072,95762355,cg/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.19e+09,1.2e+08,5.8e+02,3.0e+04,1796912
s1000_g1e4,3072,95762354,cg/asm/overlap1,KSPSolve,1,2.6,2.600000e+00,1.30e+09,2.4e+08,5.8e+02,3.0e+04,1470438
s1000_g1e4,3072,95762353,cg/asm/overlap2,KSPSolve,1,2.5,2.500000e+00,1.42e+09,3.6e+08,6.0e+02,3.0e+04,1633901
s1000_g1e4,3072,95762352,cg/asm/overlap3,KSPSolve,1,2.9,2.900000e+00,1.54e+09,3.6e+08,8.2e+02,3.0e+04,1561677
s1000_g1e4,3072,45869640,fgmres/asm/overlap1,KSPSolve,2,4.5,2.250000e+00,3.97e+09,4.7e+08,5.8e+02,3.9e+04,2588207
s1000_g1e4,384,75830645,ibcgs/asm/overlap3,KSPSolve,6,2.4,4.000000e-01,3.85e+10,1.5e+08,2.3e+03,3.5e+04,582823
s1000_g1e4,384,75830644,ibcgs/asm/overlap2,KSPSolve,6,2.8,4.666667e-01,4.27e+10,1.7e+08,1.7e+03,4.1e+04,557012
s1000_g1e4,384,11256942,tfqmr/asm/overlap0,KSPSolve,3,5.3,1.766667e+00,3.06e+10,4.7e+07,1.7e+03,4.8e+04,214939
s1000_g1e4,384,11256943,tfqmr/asm/overlap3,KSPSolve,2,5.5,2.750000e+00,2.97e+10,1.2e+08,2.3e+03,4.2e+04,200842
s1000_g1e4,384,11256941,tfqmr/asm/overlap1,KSPSolve,1,3.5,3.500000e+00,1.97e+10,5.8e+07,1.7e+03,3.0e+04,209772
s1000_g1e4,384,11256944,tfqmr/asm/overlap2,KSPSolve,3,5.6,1.866667e+00,3.08e+10,1.3e+08,1.7e+03,4.5e+04,204452
s1000_g1e4,384,45869639,fgmres/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.54e+10,1.5e+07,1.7e+03,2.0e+04,294344
s1000_g1e4,384,45869638,fgmres/asm/overlap3,KSPSolve,2,4.3,2.150000e+00,3.13e+10,8.3e+07,2.3e+03,3.9e+04,272865
s1000_g1e4,384,45869637,fgmres/asm/overlap2,KSPSolve,2,3.9,1.950000e+00,2.90e+10,7.8e+07,1.7e+03,3.7e+04,274848
s1000_g1e4,384,18524981,ibcgs/bjacobi,KSPSolve,1,6.4,6.400000e+00,1.15e+10,1.7e+07,1.7e+03,1.2e+04,675738
s1000_g1e4,384,89269802,lgmres/asm/overlap1,KSPSolve,1,1.9,1.900000e+00,1.56e+10,2.8e+07,1.7e+03,2.1e+04,294594
s1000_g1e4,384,89269803,lgmres/asm/overlap2,KSPSolve,1,2.1,2.100000e+00,1.59e+10,4.2e+07,1.7e+03,2.1e+04,282298
s1000_g1e4,384,89269801,lgmres/asm/overlap0,KSPSolve,1,1.9,1.900000e+00,1.53e+10,1.4e+07,1.7e+03,2.1e+04,301265
s1000_g1e4,384,89269804,lgmres/asm/overlap3,KSPSolve,1,2.1,2.100000e+00,1.62e+10,4.2e+07,2.3e+03,2.1e+04,279650
s1000_g1e4,384,1216556,ibcgs/jacobi,KSPSolve,1,6.7,6.700000e+00,1.19e+10,2.9e+07,1.7e+03,2.0e+04,664353
s1000_g1e4,384,30870723,gmres/asm/overlap1,KSPSolve,2,4.1,2.050000e+00,3.15e+10,6.0e+07,1.7e+03,4.0e+04,283573
s1000_g1e4,384,30870722,gmres/asm/overlap0,KSPSolve,1,2.0,2.000000e+00,1.56e+10,1.5e+07,1.7e+03,2.0e+04,291745
s1000_g1e4,384,30870721,gmres/asm/overlap3,KSPSolve,2,4.3,2.150000e+00,3.16e+10,8.5e+07,2.3e+03,3.9e+04,271188
s1000_g1e4,384,30870720,gmres/asm/overlap2,KSPSolve,2,4.2,2.100000e+00,3.12e+10,8.5e+07,1.7e+03,3.9e+04,275360
s1000_g1e4,384,36564233,bicg/asm/overlap1,KSPSolve,1,4.8462e-01,4.846200e-01,2.66e+08,8.3e+05,1.7e+03,4.4e+02,207404
s1000_g1e4,384,36564232,bicg/asm/overlap0,KSPSolve,1,2.0462e-01,2.046200e-01,1.24e+08,2.0e+05,1.7e+03,2.2e+02,229779
s1000_g1e4,384,36564235,bicg/asm/overlap3,KSPSolve,1,5.3939e-01,5.393900e-01,2.82e+08,1.2e+06,2.4e+03,4.4e+02,196377
s1000_g1e4,384,36564234,bicg/asm/overlap2,KSPSolve,1,7.2021e-01,7.202100e-01,2.72e+08,1.2e+06,1.8e+03,4.4e+02,142290
s1000_g1e4,384,75830647,ibcgs/asm/overlap1,KSPSolve,6,2.4,4.000000e-01,3.87e+10,1.1e+08,1.7e+03,3.8e+04,591289
s1000_g1e4,384,75830646,ibcgs/asm/overlap0,KSPSolve,3,1.4,4.666667e-01,2.47e+10,3.6e+07,1.7e+03,2.5e+04,650502
s1000_g1e4,384,95762355,cg/asm/overlap0,KSPSolve,1,1.5,1.500000e+00,9.46e+09,1.5e+07,1.7e+03,3.0e+04,229425
s1000_g1e4,384,95762354,cg/asm/overlap1,KSPSolve,1,1.6,1.600000e+00,9.79e+09,2.9e+07,1.7e+03,3.0e+04,223190
s1000_g1e4,384,95762353,cg/asm/overlap2,KSPSolve,1,1.7,1.700000e+00,1.01e+10,4.3e+07,1.7e+03,3.0e+04,212549
s1000_g1e4,384,95762352,cg/asm/overlap3,KSPSolve,1,1.8,1.800000e+00,1.05e+10,4.3e+07,2.3e+03,3.0e+04,210306
s1000_g1e4,384,45869640,fgmres/asm/overlap1,KSPSolve,2,4.1,2.050000e+00,3.12e+10,5.9e+07,1.7e+03,4.0e+04,283954
s1000_g1e4,384,25185158,ibcgs/none,KSPSolve,1,6.2,6.200000e+00,1.09e+10,2.7e+07,1.7e+03,1.9e+04,657169
s1000_g1e4,6144,11256942,tfqmr/asm/overlap0,KSPSolve,1,4.6,4.600000e+00,1.24e+09,4.9e+08,4.2e+02,3.0e+04,1518683
s1000_g1e4,6144,11256943,tfqmr/asm/overlap3,KSPSolve,1,6.4,6.400000e+00,1.77e+09,1.4e+09,5.9e+02,3.0e+04,1581463
s1000_g1e4,6144,11256941,tfqmr/asm/overlap1,KSPSolve,3,1.0,3.333333e-01,2.35e+09,1.6e+09,4.2e+02,5.0e+04,1300804
s1000_g1e4,6144,11256944,tfqmr/asm/overlap2,KSPSolve,1,6.7,6.700000e+00,1.58e+09,1.4e+09,4.3e+02,3.0e+04,1331665
s1000_g1e4,6144,49542066,bcgs/none,KSPSolve,1,9.7321e-01,9.732100e-01,1.24e+08,8.5e+07,4.2e+02,7.0e+03,722067
s1000_g1e4,6144,45869639,fgmres/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.01e+09,2.5e+08,4.2e+02,2.0e+04,1728836
s1000_g1e4,6144,45869638,fgmres/asm/overlap3,KSPSolve,2,7.9,3.950000e+00,2.32e+09,1.3e+09,5.9e+02,3.7e+04,1667918
s1000_g1e4,6144,45869637,fgmres/asm/overlap2,KSPSolve,2,7.9,3.950000e+00,2.24e+09,1.4e+09,4.3e+02,3.9e+04,1608181
s1000_g1e4,6144,89269802,lgmres/asm/overlap1,KSPSolve,1,3.7,3.700000e+00,1.08e+09,4.7e+08,4.2e+02,2.1e+04,1661424
s1000_g1e4,6144,89269803,lgmres/asm/overlap2,KSPSolve,1,3.7,3.700000e+00,1.17e+09,7.0e+08,4.3e+02,2.1e+04,1776975
s1000_g1e4,6144,89269801,lgmres/asm/overlap0,KSPSolve,1,3.3,3.300000e+00,1.00e+09,2.3e+08,4.2e+02,2.1e+04,1683438
s1000_g1e4,6144,89269804,lgmres/asm/overlap3,KSPSolve,1,4.3,4.300000e+00,1.26e+09,7.0e+08,5.9e+02,2.1e+04,1650907
s1000_g1e4,6144,80361466,bcgs/asm/overlap0,KSPSolve,3,6.9,2.300000e+00,1.50e+09,6.0e+08,4.2e+02,4.9e+04,1224077
s1000_g1e4,6144,80361467,bcgs/asm/overlap1,KSPSolve,3,6.6,2.200000e+00,1.34e+09,9.4e+08,4.2e+02,3.9e+04,1146656
s1000_g1e4,6144,80361464,bcgs/asm/overlap2,KSPSolve,6,1.7,2.833333e-01,3.55e+09,3.3e+09,4.3e+02,9.1e+04,1178391
s1000_g1e4,6144,80361465,bcgs/asm/overlap3,KSPSolve,3,4.7,1.566667e+00,7.71e+08,6.4e+08,5.9e+02,1.8e+04,938353
s1000_g1e4,6144,8520536,bcgs/jacobi,KSPSolve,1,2.3,2.300000e+00,2.99e+08,2.0e+08,4.2e+02,1.7e+04,738916
s1000_g1e4,6144,91036839,bcgs/bjacobi,KSPSolve,3,6.6,2.200000e+00,1.50e+09,6.0e+08,4.2e+02,4.9e+04,1271650
s1000_g1e4,6144,30870723,gmres/asm/overlap1,KSPSolve,2,7.7,3.850000e+00,2.09e+09,9.5e+08,4.2e+02,3.8e+04,1530962
s1000_g1e4,6144,30870722,gmres/asm/overlap0,KSPSolve,1,2.9,2.900000e+00,1.02e+09,2.5e+08,4.2e+02,2.0e+04,1944581
s1000_g1e4,6144,30870721,gmres/asm/overlap3,KSPSolve,2,6.7,3.350000e+00,2.41e+09,1.4e+09,5.9e+02,3.8e+04,2046924
s1000_g1e4,6144,30870720,gmres/asm/overlap2,KSPSolve,2,8.5,4.250000e+00,2.39e+09,1.5e+09,4.3e+02,4.1e+04,1598636
s1000_g1e4,6144,36564233,bicg/asm/overlap1,KSPSolve,1,2.1387e-01,2.138700e-01,2.81e+07,2.0e+07,4.3e+02,6.4e+02,747965
s1000_g1e4,6144,36564232,bicg/asm/overlap0,KSPSolve,1,2.2812e-01,2.281200e-01,3.40e+07,1.4e+07,4.2e+02,8.8e+02,845670
s1000_g1e4,6144,36564235,bicg/asm/overlap3,KSPSolve,1,2.6352e-01,2.635200e-01,3.39e+07,2.9e+07,6.1e+02,6.1e+02,736441
s1000_g1e4,6144,36564234,bicg/asm/overlap2,KSPSolve,1,2.3314e-01,2.331400e-01,3.03e+07,2.9e+07,4.5e+02,6.2e+02,741713
s1000_g1e4,6144,95762355,cg/asm/overlap0,KSPSolve,1,3.4,3.400000e+00,6.16e+08,2.4e+08,4.2e+02,3.0e+04,1006956
s1000_g1e4,6144,95762354,cg/asm/overlap1,KSPSolve,1,5.1,5.100000e+00,6.98e+08,4.9e+08,4.2e+02,3.0e+04,777268
s1000_g1e4,6144,95762353,cg/asm/overlap2,KSPSolve,1,4.4,4.400000e+00,7.86e+08,7.3e+08,4.3e+02,3.0e+04,1018015
s1000_g1e4,6144,95762352,cg/asm/overlap3,KSPSolve,1,4.6,4.600000e+00,8.80e+08,7.3e+08,5.9e+02,3.0e+04,1086115
s1000_g1e4,6144,45869640,fgmres/asm/overlap1,KSPSolve,1,3.3,3.300000e+00,1.10e+09,4.9e+08,4.2e+02,2.0e+04,1842041
s1000_g1e4,12288,7481378,tfqmr/none,KSPSolve,1,2.5,2.500000e+00,3.63e+08,9.7e+08,2.9e+02,3.0e+04,1601581
s1000_g1e4,12288,99720138,cg/bjacobi,KSPSolve,1,3.4,3.400000e+00,3.05e+08,4.9e+08,2.9e+02,3.0e+04,1011119
s1000_g1e4,12288,8520536,bcgs/jacobi,KSPSolve,1,3.6,3.600000e+00,2.58e+08,7.0e+08,2.9e+02,2.9e+04,794638
s1000_g1e4,12288,11256943,tfqmr/asm/overlap3,KSPSolve,5,1.4,2.800000e-01,2.87e+09,8.4e+09,4.2e+02,8.7e+04,2233726
s1000_g1e4,12288,11256941,tfqmr/asm/overlap1,KSPSolve,1,4.6,4.600000e+00,7.26e+08,1.9e+09,2.9e+02,3.0e+04,1790061
s1000_g1e4,12288,42851841,gmres/bjacobi,KSPSolve,1,1.8,1.800000e+00,5.08e+08,5.0e+08,2.9e+02,2.0e+04,3118440
s1000_g1e4,12288,11256944,tfqmr/asm/overlap2,KSPSolve,3,6.1,2.033333e+00,1.27e+09,4.3e+09,3.0e+02,4.5e+04,2376060
s1000_g1e4,12288,82456576,tfqmr/jacobi,KSPSolve,1,2.3,2.300000e+00,3.70e+08,9.7e+08,2.9e+02,3.0e+04,1763807
s1000_g1e4,12288,49542066,bcgs/none,KSPSolve,1,3.5,3.500000e+00,1.80e+08,5.0e+08,2.9e+02,2.0e+04,583912
s1000_g1e4,12288,53362206,bicg/jacobi,KSPSolve,1,3.7422e-01,3.742200e-01,1.55e+07,4.4e+07,2.9e+02,1.4e+03,471411
s1000_g1e4,12288,45869639,fgmres/asm/overlap0,KSPSolve,1,1.8,1.800000e+00,5.03e+08,5.0e+08,2.9e+02,2.0e+04,3121689
s1000_g1e4,12288,45869638,fgmres/asm/overlap3,KSPSolve,1,2.7,2.700000e+00,6.92e+08,1.5e+09,4.2e+02,2.0e+04,2842173
s1000_g1e4,12288,45869637,fgmres/asm/overlap2,KSPSolve,1,2.2,2.200000e+00,6.23e+08,1.5e+09,3.0e+02,2.0e+04,3159636
s1000_g1e4,12288,12321508,fgmres/bjacobi,KSPSolve,1,2.3,2.300000e+00,5.03e+08,5.0e+08,2.9e+02,2.0e+04,2454382
s1000_g1e4,12288,44673503,fgmres/none,KSPSolve,1,1.6,1.600000e+00,3.78e+08,5.0e+08,2.9e+02,2.0e+04,2661015
s1000_g1e4,12288,90783920,gmres/jacobi,KSPSolve,1,1.6,1.600000e+00,3.82e+08,5.0e+08,2.9e+02,2.0e+04,2708007
s1000_g1e4,12288,80361466,bcgs/asm/overlap0,KSPSolve,4,1.3,3.250000e-01,1.29e+09,2.1e+09,2.9e+02,8.5e+04,1114968
s1000_g1e4,12288,80361467,bcgs/asm/overlap1,KSPSolve,4,7.6,1.900000e+00,7.06e+08,1.9e+09,2.9e+02,3.9e+04,1050382
s1000_g1e4,12288,80361464,bcgs/asm/overlap2,KSPSolve,5,1.5,3.000000e-01,1.46e+09,5.0e+09,3.0e+02,6.9e+04,1093529
s1000_g1e4,12288,80361465,bcgs/asm/overlap3,KSPSolve,5,6.9,1.380000e+00,8.84e+08,2.6e+09,4.2e+02,3.6e+04,1460217
s1000_g1e4,12288,19481960,bicg/none,KSPSolve,1,3.0251e-01,3.025100e-01,5.01e+06,1.5e+07,2.9e+02,4.6e+02,188233
s1000_g1e4,12288,96689089,cg/none,KSPSolve,1,1.4,1.400000e+00,1.09e+08,2.9e+08,2.9e+02,1.8e+04,822201
s1000_g1e4,12288,53302993,tfqmr/bjacobi,KSPSolve,3,4.9,1.633333e+00,1.16e+09,1.8e+09,2.9e+02,5.7e+04,2662360
s1000_g1e4,12288,44526267,fgmres/jacobi,KSPSolve,1,1.7,1.700000e+00,3.82e+08,5.0e+08,2.9e+02,2.0e+04,2412332
s1000_g1e4,12288,91036839,bcgs/bjacobi,KSPSolve,4,1.2,3.000000e-01,1.29e+09,2.1e+09,2.9e+02,8.5e+04,1162564
s1000_g1e4,12288,30870723,gmres/asm/overlap1,KSPSolve,1,2.0,2.000000e+00,5.66e+08,1.0e+09,2.9e+02,2.0e+04,3172212
s1000_g1e4,12288,11256942,tfqmr/asm/overlap0,KSPSolve,3,5.4,1.800000e+00,1.16e+09,1.8e+09,2.9e+02,5.7e+04,2415122
s1000_g1e4,12288,30870721,gmres/asm/overlap3,KSPSolve,2,4.8,2.400000e+00,1.30e+09,2.8e+09,4.2e+02,3.8e+04,3089822
s1000_g1e4,12288,81986705,cg/jacobi,KSPSolve,1,1.3,1.300000e+00,7.39e+07,2.0e+08,2.9e+02,1.2e+04,603075
s1000_g1e4,12288,69323954,gmres/none,KSPSolve,1,1.4,1.400000e+00,3.78e+08,5.0e+08,2.9e+02,2.0e+04,2880399
s1000_g1e4,12288,36564233,bicg/asm/overlap1,KSPSolve,1,6.0000e-01,6.000000e-01,1.48e+07,4.1e+07,3.0e+02,6.5e+02,280595
s1000_g1e4,12288,36564232,bicg/asm/overlap0,KSPSolve,1,5.2947e-01,5.294700e-01,1.44e+07,2.4e+07,2.9e+02,7.6e+02,308508
s1000_g1e4,12288,36564235,bicg/asm/overlap3,KSPSolve,1,6.5232e-01,6.523200e-01,1.94e+07,5.9e+07,4.4e+02,6.2e+02,340746
s1000_g1e4,12288,36564234,bicg/asm/overlap2,KSPSolve,1,5.6143e-01,5.614300e-01,1.45e+07,5.2e+07,3.2e+02,5.5e+02,295411
s1000_g1e4,12288,13323659,bicg/bjacobi,KSPSolve,1,3.0668e-01,3.066800e-01,1.44e+07,2.4e+07,2.9e+02,7.5e+02,532627
s1000_g1e4,12288,95762355,cg/asm/overlap0,KSPSolve,1,2.3,2.300000e+00,3.05e+08,4.9e+08,2.9e+02,3.0e+04,1466106
s1000_g1e4,12288,95762354,cg/asm/overlap1,KSPSolve,1,2.9,2.900000e+00,3.61e+08,9.7e+08,2.9e+02,3.0e+04,1403805
s1000_g1e4,12288,95762353,cg/asm/overlap2,KSPSolve,1,3.9,3.900000e+00,4.24e+08,1.5e+09,3.0e+02,3.0e+04,1234749
s1000_g1e4,12288,95762352,cg/asm/overlap3,KSPSolve,1,3.3,3.300000e+00,4.94e+08,1.5e+09,4.2e+02,3.0e+04,1667898
s1000_g1e4,12288,45869640,fgmres/asm/overlap1,KSPSolve,2,3.8,1.900000e+00,1.07e+09,1.9e+09,2.9e+02,3.9e+04,3184553
s1000_g1e4,12288,30870722,gmres/asm/overlap0,KSPSolve,1,2.5,2.500000e+00,5.08e+08,5.0e+08,2.9e+02,2.0e+04,2230127
s1000_g1e4,96,75830645,ibcgs/asm/overlap3,KSPSolve,1,1.0,1.000000e+00,2.18e+10,5.3e+06,4.7e+03,5.3e+03,191281
s1000_g1e4,96,75830644,ibcgs/asm/overlap2,KSPSolve,1,2.9,2.900000e+00,1.63e+10,4.0e+06,3.5e+03,4.0e+03,52473
s1000_g1e4,96,11256942,tfqmr/asm/overlap0,KSPSolve,1,1.4,1.400000e+00,7.58e+10,6.9e+06,3.3e+03,3.0e+04,50994
s1000_g1e4,96,11256943,tfqmr/asm/overlap3,KSPSolve,3,2.7,9.000000e-01,1.45e+11,3.6e+07,4.7e+03,5.5e+04,49748
s1000_g1e4,96,11256941,tfqmr/asm/overlap1,KSPSolve,1,1.4,1.400000e+00,7.71e+10,1.4e+07,3.4e+03,3.0e+04,49737
s1000_g1e4,96,11256944,tfqmr/asm/overlap2,KSPSolve,1,1.4,1.400000e+00,7.84e+10,2.0e+07,3.5e+03,3.0e+04,49777
s1000_g1e4,96,45869639,fgmres/asm/overlap0,KSPSolve,1,8.7,8.700000e+00,6.14e+10,3.6e+06,3.3e+03,2.0e+04,66758
s1000_g1e4,96,45869638,fgmres/asm/overlap3,KSPSolve,2,1.8,9.000000e-01,1.23e+11,2.0e+07,4.6e+03,4.0e+04,64695
