avg-diag-dist,norm1,col-variability,min-nnzeros-per-row,row-variability,kappa, time, solver,matrix_name, actual_class,predicted_class,default_time,Time Difference,Comparison,SpeedUp
429.5,185108600,32.86176,1,32.75399,48801.85,0.00031,32168839,nasa2910,fair,fair,0.00031,0,0.0 % less time of default solver time,1
1426.706,44.30557,24.32602,5,24.09377,21278.24,0.01076,32168839,garon1,fair,fair,0.01076,0,0.0 % less time of default solver time,1
15468.15,153153.1,17.52817,1,17.15871,1.54E+13,0.000412,32168839,c-49,fair,fair,0.000412,0,0.0 % less time of default solver time,1
5238.26,39168,4.291458,3,4.291458,270803.4,2.5555,32168839,big,fair,fair,2.5555,0,0.0 % less time of default solver time,1
13658.6,473333.5,8,1,9.357463,4233652000,0.00087,32168839,c-48,fair,fair,0.00087,0,0.0 % less time of default solver time,1
115.0087,272.2243,7.553177,1,7.550828,2.717751,0.000439,32168839,t2dah_a,fair,fair,0.000439,0,0.0 % less time of default solver time,1
115.0087,272.2243,7.553177,1,7.550828,2.717751,0.000358,32168839,t2dah,fair,fair,0.000358,0,0.0 % less time of default solver time,1
10023.11,369568.3,9.367503,1,9.80618,391321400,0.000356,32168839,c-45,fair,fair,0.000356,0,0.0 % less time of default solver time,1
1018.732,93.69727,30.42735,7,30.103,217.6855,1.398,32168839,ex26,fair,fair,1.398,0,0.0 % less time of default solver time,1
22.24719,0.049873,10.6467,1,10.6467,1.535624,1.0572,32168839,piston_E,fair,fair,1.0572,0,0.0 % less time of default solver time,1
813.4031,2086.87,5.173044,1,6.190687,553.3918,0.000271,32168839,rdist1,fair,fair,0.000271,0,0.0 % less time of default solver time,1
40.66667,0.017157,15.06754,1,15.06754,165.311,1.6284,32168839,inlet_E,fair,fair,1.6284,0,0.0 % less time of default solver time,1
22.24719,5346.91,1.998053,4,1.998053,1.286327,0.001295,32168839,piston,fair,fair,0.001295,0,0.0 % less time of default solver time,1
5251.685,890802,46.89656,1,45.99347,1922.782,0.00706,32168839,rajat27,fair,fair,0.00706,0,0.0 % less time of default solver time,1
1102.48,21.61641,16.66971,1,16.6707,2.942074,0.000316,32168839,SiNa,fair,fair,0.000316,0,0.0 % less time of default solver time,1
148.7198,1138142,22.86051,1,22.86039,803845.5,1.4511,32168839,cz10228,fair,fair,1.4511,0,0.0 % less time of default solver time,1
1903.612,9984.465,54.5609,1,54.55913,2.046673,0.000386,32168839,s3rmt3m3,fair,fair,0.000386,0,0.0 % less time of default solver time,1
16272.73,265860.7,17.52817,1,16.55665,2801.486,0.000557,32168839,c-50,fair,fair,0.000557,0,0.0 % less time of default solver time,1
6111.994,10193.72,69.9386,2,69.9386,6.187843,0.000449,32168839,bayer10,good,fair,0.000449,0,0.0 % less time of default solver time,1
4194.208,5034204,4.009345,1,3.562318,3.730979,0.000436,32168839,vt2010,good,fair,0.000436,0,0.0 % less time of default solver time,1
125.9652,844961.1,50.57422,1,50.57422,17787.55,0.000486,32168839,s1rmt3m1,fair,fair,0.000486,0,0.0 % less time of default solver time,1
125.9652,844961.1,50.57422,1,50.57422,17787.55,0.000486,36564232,s1rmt3m1,fair,fair,0.000486,0,0.0 % less time of default solver time,1
125.9652,8295.152,54.30694,1,54.30694,1.486916,0.000396,32168839,s3rmt3m1,good,fair,0.000396,0,0.0 % less time of default solver time,1
125.9652,84355.69,53.78986,1,54.09089,1.476556,0.000464,32168839,s2rmt3m1,bad,fair,0.000464,0,0.0 % less time of default solver time,1
17111.48,5304.473,19.62762,1,16.55665,5.36E+11,0.000402,32168839,c-51,fair,fair,0.000402,0,0.0 % less time of default solver time,1
17562.99,1.94E+15,18.08109,1,16.85768,1.79E+16,0.000415,32168839,c-52,fair,fair,0.000415,0,0.0 % less time of default solver time,1
10958.44,375384.1,8,1,9.681241,1130046000,0.000353,32168839,c-47,fair,fair,0.000353,0,0.0 % less time of default solver time,1
531.1134,2097152,9.976185,2,13.15285,5499.409,0.79703,32168839,mark3jac040sc,fair,fair,0.79703,0,0.0 % less time of default solver time,1
531.1134,12208740,21.60955,2,18.71334,35.06149,3.2123,32168839,mark3jac040,fair,fair,3.2123,0,0.0 % less time of default solver time,1
5351.887,42447280,24.64615,2,19.29646,103741.2,0.6211,32168839,g7jac040,fair,fair,0.6211,0,0.0 % less time of default solver time,1
5351.887,54326.47,16.60789,2,17.11999,4.576068,2.0939,32168839,g7jac040sc,fair,fair,2.0939,0,0.0 % less time of default solver time,1
7235.701,2.819168,25.86509,2,25.86509,3.672348,0.055465,32168839,memplus,good,fair,0.055465,0,0.0 % less time of default solver time,1
2344.653,386.2931,8.68914,2,8.089644,8.00128,0.42448,32168839,jan99jac060sc,fair,fair,0.42448,0,0.0 % less time of default solver time,1
2344.653,1179444,18.02107,2,18.02107,262112.2,0.00611,32168839,jan99jac060,fair,fair,0.00611,0,0.0 % less time of default solver time,1
7482.938,8.59932,19.86382,1,19.86382,3.418892,0.000939,32168839,Dubcova1,fair,fair,0.000939,0,0.0 % less time of default solver time,1
13399.17,2687,0.60206,1,0.60206,2665851,0.001217,32168839,as-caida_G_122,fair,fair,0.001217,0,0.0 % less time of default solver time,1
13330.38,2673,0.60206,1,0.60206,5870774,5.9352,32168839,as-caida_G_115,fair,fair,5.9352,0,0.0 % less time of default solver time,1
13365.85,2673,0.60206,1,0.60206,3160828,5.8098,32168839,as-caida_G_119,fair,fair,5.8098,0,0.0 % less time of default solver time,1
1437.555,3.98E+14,32.7151,1,32.71392,2876.779,0.001105,32168839,raefsky6,good,fair,0.001105,0,0.0 % less time of default solver time,1
13377.03,2669,0.60206,1,0.60206,24533360,5.8268,32168839,as-caida_G_120,fair,fair,5.8268,0,0.0 % less time of default solver time,1
13386.58,2670,0.60206,1,0.60206,2580026,0.001232,32168839,as-caida_G_121,fair,fair,0.001232,0,0.0 % less time of default solver time,1
13386.58,2670,0.60206,1,0.60206,2580026,0.001218,32168839,as-caida,fair,fair,0.001218,0,0.0 % less time of default solver time,1
215.1551,32.06832,18.47127,9,18.47127,217.3392,0.69697,32168839,cavity20,fair,fair,0.69697,0,0.0 % less time of default solver time,1
215.1551,29.14887,18.4708,1,18.4708,47160.15,0.8271,32168839,cavity21,fair,fair,0.8271,0,0.0 % less time of default solver time,1
215.1551,39.50776,18.4702,9,18.4702,91.52795,0.96544,32168839,cavity22,fair,fair,0.96544,0,0.0 % less time of default solver time,1
215.1551,36.81352,18.46949,1,18.46949,74.07946,1.0435,32168839,cavity23,fair,fair,1.0435,0,0.0 % less time of default solver time,1
215.1551,46.79771,18.46866,9,18.46866,62.89811,1.2904,32168839,cavity24,fair,fair,1.2904,0,0.0 % less time of default solver time,1
215.1551,44.55077,18.46773,1,18.46773,55.48681,1.4848,32168839,cavity25,fair,fair,1.4848,0,0.0 % less time of default solver time,1
215.1551,24.05054,18.47161,1,18.47161,37477.45,0.59992,32168839,cavity19,fair,fair,0.59992,0,0.0 % less time of default solver time,1
215.1551,24.76198,18.4718,9,18.4718,1.483984,0.79127,32168839,cavity18,fair,fair,0.79127,0,0.0 % less time of default solver time,1
215.1551,19.59017,18.47189,1,18.47189,1.639124,0.79361,32168839,cavity17,fair,fair,0.79361,0,0.0 % less time of default solver time,1
215.1551,18.88889,29.22794,9,29.22794,34065.1,0.63559,32168839,cavity16,fair,fair,0.63559,0,0.0 % less time of default solver time,1
124.9746,52852.89,21.59572,1,21.59572,1.557572,0.000479,32168839,s2rmq4m1,fair,fair,0.000479,0,0.0 % less time of default solver time,1
124.9746,5260.175,23.49056,1,23.49056,1.59468,0.000402,32168839,s3rmq4m1,fair,fair,0.000402,0,0.0 % less time of default solver time,1
124.9746,528795.3,19.8144,1,19.59884,33026.31,0.000527,32168839,s1rmq4m1,fair,fair,0.000527,0,0.0 % less time of default solver time,1
7923.373,1102,44.8878,1,44.8878,38.38146,0.000923,32168839,shermanACb,fair,fair,0.000923,0,0.0 % less time of default solver time,1
102,1050,0,1,0,3.337764,0.000602,32168839,t520,fair,fair,0.000602,0,0.0 % less time of default solver time,1
5207.655,1.00E+12,32.21021,1,32.67398,387.3486,0.001814,32168839,juba40k,good,fair,0.001814,0,0.0 % less time of default solver time,1
2073.186,1,1.823749,5,1.823749,10.06163,0.001304,32168839,cage10,good,fair,0.001304,0,0.0 % less time of default solver time,1
1145.818,22.89451,16.67064,1,16.66817,2.87792,0.000438,32168839,Na5,fair,fair,0.000438,0,0.0 % less time of default solver time,1
6721.188,80570.55,17.32272,2,17.9674,6.470739,0.098392,32168839,g7jac050sc,fair,fair,0.098392,0,0.0 % less time of default solver time,1
8155.592,429329.9,9.381631,2,9.381631,23.349,6.9033,32168839,hvdc1,fair,fair,6.9033,0,0.0 % less time of default solver time,1
6310.585,9403,2.872156,1,2.872156,20.96123,0.000354,32168839,Reuters911,good,fair,0.000354,0,0.0 % less time of default solver time,1
1766.2,34.00427,300.1218,1,300.1485,2.024221,0.00034,32168839,lhr07c,bad,fair,0.00034,0,0.0 % less time of default solver time,1
1766.2,34.00327,115.0295,1,115.0295,2.234751,0.000225,32168839,lhr07,good,fair,0.000225,0,0.0 % less time of default solver time,1
17492.32,4.00089,3.210354,3,3.210354,182.3608,0.95734,32168839,Zhao2,fair,fair,0.95734,0,0.0 % less time of default solver time,1
17492.32,4.089752,3.210354,3,3.210354,2.10608,0.004691,32168839,Zhao1,good,fair,0.004691,0,0.0 % less time of default solver time,1
991.5098,2.03E+11,18.11538,1,18.34993,7024.303,0.001255,32168839,raefsky5,fair,fair,0.001255,0,0.0 % less time of default solver time,1
531.1134,12208740,21.60955,2,18.71334,56.81556,4.8834,32168839,mark3jac060,fair,fair,4.8834,0,0.0 % less time of default solver time,1
531.1134,2097152,9.976185,2,13.15285,6584.382,4.8512,32168839,mark3jac060sc,fair,fair,4.8512,0,0.0 % less time of default solver time,1
32167.9,42523.32,18.38216,1,16.85768,7.007406,0.000652,32168839,c-60,fair,fair,0.000652,0,0.0 % less time of default solver time,1
2344.653,533.8,8.38811,2,8.390674,16.00256,0.47076,32168839,jan99jac080sc,fair,fair,0.47076,0,0.0 % less time of default solver time,1
2344.653,1319897,18.02107,2,18.02107,148937.5,0.018235,32168839,jan99jac080,fair,fair,0.018235,0,0.0 % less time of default solver time,1
32002.21,117191.4,17.52817,1,16.55665,211253900,0.000689,32168839,c-61,fair,fair,0.000689,0,0.0 % less time of default solver time,1
593.2381,0.337057,6.527448,4,6.527448,3957.661,0.024596,32168839,wang3,good,fair,0.024596,0,0.0 % less time of default solver time,1
621.3043,0.172714,10.49759,4,10.49759,1474.289,0.018522,32168839,wang4,good,fair,0.018522,0,0.0 % less time of default solver time,1
5196.848,4.10E+11,22.0291,1,22.6031,4.935064,0.000808,32168839,vibrobox,fair,fair,0.000808,0,0.0 % less time of default solver time,1
9171.338,3379670000,255.4039,2,257.1909,9.845392,0.001025,32168839,bayer04,good,fair,0.001025,0,0.0 % less time of default solver time,1
955.7804,9453,2.158362,2,2.158362,189347.9,0.0293,32168839,CAG_mat1916,fair,fair,0.0293,0,0.0 % less time of default solver time,1
9779.248,7.020041,9.939635,3,10.05847,64852.74,0.038658,32168839,Ill_Stokes,good,fair,0.038658,0,0.0 % less time of default solver time,1
8917.951,1208498,75.74329,1,77.4584,670.0852,5.4974,32168839,rajat22,fair,fair,5.4974,0,0.0 % less time of default solver time,1
80.8,4419.587,2.589691,3,2.588603,3978.371,0.31114,32168839,chem_master1,fair,fair,0.31114,0,0.0 % less time of default solver time,1
22713.02,5362.887,27.4413,1,27.33239,145.5021,0.000794,32168839,c-53,fair,fair,0.000794,0,0.0 % less time of default solver time,1
20.59524,0.171015,6.981426,1,6.981426,1.036928,0.000712,32168839,nemeth03,fair,fair,0.000712,0,0.0 % less time of default solver time,1
6827.318,108614.4,17.59421,2,17.9674,88.41066,3.637,32168839,g7jac060sc,fair,fair,3.637,0,0.0 % less time of default solver time,1
6827.318,62951460,24.8499,2,19.77358,49955.62,2.7435,32168839,g7jac060,fair,fair,2.7435,0,0.0 % less time of default solver time,1
3190.871,2942.475,6.730955,3,6.730955,3.396799,0.00027,32168839,TSOPF_RS_b162_c1,good,fair,0.00027,0,0.0 % less time of default solver time,1
192.2968,4605960,22.25839,1,22.25833,1,4.1895,32168839,cz20468,fair,fair,4.1895,0,0.0 % less time of default solver time,1
26578.7,120696,18.97533,1,17.60487,225.3689,0.000701,32168839,c-56,fair,fair,0.000701,0,0.0 % less time of default solver time,1
23666.59,182553400,30.76654,1,30.3247,2.40E+11,0.000668,32168839,c-54,fair,fair,0.000668,0,0.0 % less time of default solver time,1
23666.59,182553400,30.76654,1,30.3247,2.40E+11,0.000668,32168837,c-54,fair,fair,0.000668,0,0.0 % less time of default solver time,1
2344.653,1471697,18.02107,2,18.02107,146252.3,0.01271,32168839,jan99jac100,fair,fair,0.01271,0,0.0 % less time of default solver time,1
2344.653,572.4558,8.68914,2,8.089644,32.01019,0.1683,32168839,jan99jac100sc,fair,fair,0.1683,0,0.0 % less time of default solver time,1
28475.76,84608.88,19.83686,1,18.2338,11026330,0.000714,32168839,c-57,fair,fair,0.000714,0,0.0 % less time of default solver time,1
531.1134,12208740,21.60955,2,18.71334,1.934897,6.6135,32168839,mark3jac080,fair,fair,6.6135,0,0.0 % less time of default solver time,1
531.1134,2097152,9.976185,2,13.15285,5918.965,6.7214,32168839,mark3jac080sc,fair,fair,6.7214,0,0.0 % less time of default solver time,1
4690.226,1.35E+12,36.1545,2,28.3416,14.50935,0.034771,32168839,igbt3,fair,fair,0.034771,0,0.0 % less time of default solver time,1
2619.653,34.01084,112.549,1,112.549,1.355782,0.000331,32168839,lhr10,good,fair,0.000331,0,0.0 % less time of default solver time,1
2619.653,34.01184,300.0004,1,300.0004,1.355457,0.000487,32168839,lhr10c,good,fair,0.000487,0,0.0 % less time of default solver time,1
2718.835,34.01084,205.3392,1,205.3392,1.232031,0.000334,32168839,lhr11,good,fair,0.000334,0,0.0 % less time of default solver time,1
2718.835,34.01184,300.0004,1,300.0004,1.232058,0.000334,32168839,lhr11c,good,fair,0.000334,0,0.0 % less time of default solver time,1
2718.835,34.01184,300.0004,1,300.0004,1.232058,0.000334,36564232,lhr11c,good,fair,0.000334,0,0.0 % less time of default solver time,1
153.7477,328.0752,5.424376,1,5.392618,2898.812,0.000942,32168839,wathen100,bad,fair,0.000942,0,0.0 % less time of default solver time,1
10358.63,1389.099,13.59389,3,13.59389,3.67316,0.000337,32168839,TSOPF_RS_b39_c7,good,fair,0.000337,0,0.0 % less time of default solver time,1
849.6811,8129.613,59.48493,2,57.87321,4.90858,0.000688,32168839,onetone2,good,fair,0.000688,0,0.0 % less time of default solver time,1
836.108,340858.3,10.57672,1,10.58338,250639.5,0.022197,32168839,airfoil_2d,bad,fair,0.022197,0,0.0 % less time of default solver time,1
2344.653,572.4558,8.38811,2,8.089644,32.02051,0.53986,32168839,jan99jac120sc,fair,fair,0.53986,0,0.0 % less time of default solver time,1
2344.653,1900653,18.02107,2,18.02107,6.50187,0.032542,32168839,jan99jac120,fair,fair,0.032542,0,0.0 % less time of default solver time,1
6642.051,228.8259,35.82257,1,35.82257,8.46E+14,4.3263,32168839,cbuckle_G,fair,fair,4.3263,0,0.0 % less time of default solver time,1
751.1841,1.221141,18.62187,1,18.62187,1.532423,0.000978,32168839,t3dl_a,fair,fair,0.000978,0,0.0 % less time of default solver time,1
751.1841,1.221141,18.62187,1,18.62187,4986.502,0.000955,32168839,t3dl,fair,fair,0.000955,0,0.0 % less time of default solver time,1
585.3569,0.580267,11.76313,5,11.76313,43887.73,0.055291,32168839,chipcool0,fair,fair,0.055291,0,0.0 % less time of default solver time,1
585.3569,0.580267,11.48482,5,11.48482,43778.01,0.034948,32168839,chipcool1,fair,fair,0.034948,0,0.0 % less time of default solver time,1
531.1134,12208740,21.60955,2,18.71334,1.977884,8.3513,32168839,mark3jac100,fair,fair,8.3513,0,0.0 % less time of default solver time,1
531.1134,2097152,9.976185,2,13.15285,7249.37,0.003188,32168839,mark3jac100sc,bad,fair,0.003188,0,0.0 % less time of default solver time,1
6827.318,93360220,25.32251,2,19.77358,34565.42,4.8277,32168839,g7jac080,fair,fair,4.8277,0,0.0 % less time of default solver time,1
6827.318,108627.7,17.6835,2,17.72205,57.76688,5.3656,32168839,g7jac080sc,fair,fair,5.3656,0,0.0 % less time of default solver time,1
207.3176,6.137601,21.88374,24,21.88374,7001.199,0.007827,32168839,raefsky1,good,fair,0.007827,0,0.0 % less time of default solver time,1
207.3176,6.921513,21.49807,24,21.49807,3465.853,0.013656,32168839,raefsky2,good,fair,0.013656,0,0.0 % less time of default solver time,1
29452.07,3100350,14.29831,1,17.23892,2837443000,0.001015,32168839,c-62,bad,fair,0.001015,0,0.0 % less time of default solver time,1
153.7477,328.0009,4.723987,1,4.78357,1282.281,0.000884,32168839,wathen120,good,fair,0.000884,0,0.0 % less time of default solver time,1
2001.442,106752800,9.833284,2,5.777977,2.713555,0.000591,32168839,sinc12,bad,fair,0.000591,0,0.0 % less time of default solver time,1
3481.943,34.01184,300.0004,1,300.0004,1.311383,0.000654,32168839,lhr14c,bad,fair,0.000654,0,0.0 % less time of default solver time,1
3481.943,34.01084,225.8378,1,225.8378,1.311844,0.00097,32168839,lhr14,fair,fair,0.00097,0,0.0 % less time of default solver time,1
3693.732,30119.95,22.07428,1,20.89415,1.825854,5.2176,32168839,1win,fair,fair,5.2176,0,0.0 % less time of default solver time,1
57.75926,9.07655,19.87968,1,19.87968,4.419455,0.000568,32168839,inlet,good,fair,0.000568,0,0.0 % less time of default solver time,1
6721.03,67963.69,32.88357,1,32.95132,1.871946,0.001799,32168839,cbuckle,fair,fair,0.001799,0,0.0 % less time of default solver time,1
6735.32,288,0,1,0,3.861687,0.001858,32168839,cyl6,fair,fair,0.001858,0,0.0 % less time of default solver time,1
3990.066,32.88418,7.212294,1,7.187846,1084.594,0.002024,32168839,Pres_Poisson,fair,fair,0.002024,0,0.0 % less time of default solver time,1
2493.753,8130.323,59.48493,2,57.87321,4.908819,0.000785,32168839,onetone1,good,fair,0.000785,0,0.0 % less time of default solver time,1
3331.368,47.57771,13.61307,1,13.60808,2.911578,0.001352,32168839,Si5H12,fair,fair,0.001352,0,0.0 % less time of default solver time,1
16291.27,814.2132,10,5,10,173.2792,0.17054,32168839,viscoplastic2_C_4,fair,fair,0.17054,0,0.0 % less time of default solver time,1
16291.27,8141.743,11,5,11,173.3017,0.17968,32168839,viscoplastic2_C_5,fair,fair,0.17968,0,0.0 % less time of default solver time,1
16291.27,81.4602,9,5,9,173.334,0.13963,32168839,viscoplastic2_C_3,fair,fair,0.13963,0,0.0 % less time of default solver time,1
6827.318,138457900,25.59061,2,19.77358,9874.285,4.0286,32168839,g7jac100,fair,fair,4.0286,0,0.0 % less time of default solver time,1
6827.318,108674,17.41085,2,17.72205,193.9769,7.179,32168839,g7jac100sc,fair,fair,7.179,0,0.0 % less time of default solver time,1
7939.423,5.28E+12,38.60734,5,29.62305,20.60074,0.069358,32168839,nmos3,fair,fair,0.069358,0,0.0 % less time of default solver time,1
4273.444,34.01184,319.1313,1,319.1317,1.073752,0.001003,32168839,lhr17c,good,fair,0.001003,0,0.0 % less time of default solver time,1
4273.444,34.01084,319.1313,1,319.1313,1.07371,0.00108,32168839,lhr17,bad,fair,0.00108,0,0.0 % less time of default solver time,1
249.1577,18404410,20.45239,1,20.45239,2.389409,8.9254,32168839,cz40948,fair,fair,8.9254,0,0.0 % less time of default solver time,1
4354.824,197392.6,67.92974,1,65.96292,7.032876,0.004259,32168839,GT01R,good,fair,0.004259,0,0.0 % less time of default solver time,1
3150.77,18.43538,23.44316,2,23.90546,1.287311,6.263,32168839,ted_A,fair,fair,6.263,0,0.0 % less time of default solver time,1
3150.77,3.04E+12,21.66378,2,30.9457,102.736,6.1725,32168839,ted_A_unscaled,fair,fair,6.1725,0,0.0 % less time of default solver time,1
