lambda-max-by-magnitude-im,right-bandwidth,avgdistfromdiag,symmetry,n-dummy-rows,blocksize,max-nnzeros-per-row,diag-definite,avgnnzprow,lambda-max-by-magnitude-re,ellipse-cy,nnzup,ruhe75-bound,avg-diag-dist,nnz,lambda-max-by-im-part-im,left-bandwidth,norm1,sigma-min,upband,n-struct-unsymm,lambda-min-by-magnitude-im,diagonal-average,diagonal-dominance,dummy-rows,ritz-values-r,symmetry-snorm,symmetry-fanorm,symmetry-fsnorm,colours,lambda-max-by-im-part-re,col-variability,trace-abs,ritz-values-c,nnzeros,diag-zerostart,loband,positive-fraction,trace,min-nnzeros-per-row,diagonal-sign,row-variability,nrows,lambda-max-by-real-part-im,colour-offsets,n-colours,relsymm,diagonal-variance,departure,nnzlow,n-nonzero-diags,sigma-max,dummy-rows-kind,kappa,n-ritz-values,colour-set-sizes,sigma-diag-dist,symmetry-anorm,ellipse-ax,ellipse-ay,ellipse-cx,normF,normInf,lee95-bound,lambda-max-by-real-part-re,nnzdia,trace-asquared,solver,class,matrix_name,solver_time,default_time,Time Difference,Comparison,SpeedUp
0,100,8,0,0,99,9,1,8,1036820,0,38612,268724.7,66.22222,87025,0,100,1659740,847839.9,100,0,0,11366.17,-3933.092,0,0,0,0,0,0,1036820,1.428485,111399800,0,87025,9801,100,1,111399800,4,2,1.868414,9801,0,0,8,0,46490.49,197331.3,38612,9,1037254,0,1.790352,49,0,10920.05,0,228852.5,0,807967.7,4996108,1663674,0,1036820,9801,0,32168839,good,t2d_q4_A_39,0.00588,0.00588,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,8664.901,0,38612,7216.334,66.22222,87025,0,100,13183.61,7216.408,100,0,0,321.5967,-11.9126,0,0,13189.57,899.0467,71485.18,0,8617.105,1.041706,3151970,0,87025,9801,100,1,3151970,4,2,1.258433,9801,0,0,8,1,602.7195,1271.444,38612,9,8668.283,0,117309.8,22,0,10920.05,260.353,4332.413,0,4332.487,71490.84,13195.52,1271.444,8664.901,9801,5109323000,32168839,good,t2d_q4_A_34,0.006227,0.006227,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,148300.5,0,38612,20772.33,66.22222,87025,0,100,236637.6,115890.2,100,0,0,1763.144,-524.0801,0,0,0,0,0,0,148300.5,1.217124,17280570,0,87025,9801,100,1,17280570,4,2,1.362062,9801,0,0,8,0,6935.031,27877.67,38612,9,148357.1,0,1.559123,37,0,10920.05,0,26591.31,0,121709.2,747139,237161.7,0,148300.5,9801,0,32168839,good,t2d_q4_A_30,0.00639,0.00639,0,0.0 % less time of default solver time,1
0,0,8,0,1,1,12,1,8,765.3062,0,0,4886.881,11.73913,1294,0,23,6221.941,4892.436,0,0,0,1534.697,-392.1777,0,0,0,0,0,0,5.555553,9.506495,225600.4,0,1294,147,23,1,225600.4,1,2,10.50067,147,0,0,8,0,1435.935,9501.127,1147,23,5436.248,1,723.8459,38,0,599.8563,0,2007.932,436.0391,2013.488,27195.59,6987.247,0,3775.511,147,0,32168839,good,lund_b,0.000018,0.000018,0,0.0 % less time of default solver time,1
0,10905,21,0,0,30,42,1,21,11774.87,0,111534,1.20E+12,4690.226,234006,0,10905,1.35E+12,5.29E+11,10905,0,0,121.7581,-1.35E+12,0,0,0,0,0,0,11774.87,36.1545,1331790,0,234006,10938,10905,0.641667,1331790,2,2,28.3416,10938,0,0,19,0,298.9902,3.57E+12,111534,16552,1.20E+12,0,14.50935,240,0,52142640,0,6408.273,4138.934,5366.598,3.57E+12,1.35E+12,0,11774.87,10938,0,32168839,good,igbt3,0.034771,0.034771,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,395697.2,0,38612,570.4878,66.22222,87025,0,100,628785.8,317190,100,0,0,4802.857,-1448.134,0,0,629509.9,53022.93,1968960,0,395697.2,1.20324,47072800,0,87025,9801,100,1,47072800,4,2,1.560951,9801,0,0,8,1,18251.71,74983.69,38612,9,395860.9,0,1.249756,24,0,10920.05,20472.41,39538.85,0,356158.3,1969674,630234,74985.74,395697.2,9801,3.87E+12,32168839,good,t2d_q9_A_40,0.006112,0.006112,0,0.0 % less time of default solver time,1
0,44,49,0,0,25,63,1,49,5094.381,0,48995,483.1033,22.24719,100015,0,44,5346.91,4443.511,44,0,0,82.49152,-4958.94,0,0,0,0,0,0,5094.381,1.998053,167045.3,0,100015,2025,44,1,167045.3,4,2,1.998053,2025,0,0,50,0,60.17745,34.15671,48995,89,5094.381,0,1.286327,29,0,1154.938,0,566.9867,0,4527.394,20684.58,5344.034,0,5094.381,2025,0,32168839,good,piston,0.001295,0.001295,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,23908.46,0,38612,19468.35,66.22222,87025,0,100,37362.49,19468.43,100,0,0,440.545,-71.99191,0,0,0,0,0,0,23804.35,1.044205,4317782,0,87025,9801,100,1,4317782,4,2,1.258102,9801,0,0,8,0,1234.182,4256.155,38612,9,23926.11,0,321109.2,40,0,10920.05,0,11954.19,52.47312,11954.27,136866.1,37434.49,0,23908.46,9801,0,32168839,good,t2d_q9_A_32,0.006191,0.006191,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,12318.11,0,38612,9332.01,66.22222,87025,0,100,18920.92,9332.084,100,0,0,342.2806,-29.07313,0,0,18935.46,1389.38,84271.41,0,12175.82,1.041696,3354692,0,87025,9801,100,1,3354692,4,2,1.258412,9801,0,0,8,1,729.8008,1964.88,38612,9,12324.48,0,166758.7,20,0,10920.05,468.7754,6159.019,0,6159.092,84282.86,18950,1964.88,12318.11,9801,7099740000,32168839,good,t2d_q9_A_33,0.006307,0.006307,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,8664.901,0,38612,7216.334,66.22222,87025,0,100,13183.61,7216.408,100,0,0,321.5967,-11.9126,0,0,13189.57,899.0467,71485.18,0,8617.105,1.041706,3151970,0,87025,9801,100,1,3151970,4,2,1.258433,9801,0,0,8,1,602.7195,1271.444,38612,9,8668.283,0,117309.8,22,0,10920.05,260.353,4332.413,0,4332.487,71490.84,13195.52,1271.444,8664.901,9801,5109323000,32168839,good,t2d_q4_A_34,0.006227,0.006227,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,8037.147,0,38612,6890.989,66.22222,87025,0,100,12143.3,6891.063,100,0,0,319.3718,-1.678242,0,0,12144.14,825.5094,69917.45,0,8037.147,1.041705,3130163,0,87025,9801,100,1,3130163,4,2,1.258433,9801,0,0,8,1,586.7406,1167.447,38612,9,8041.374,0,108816,22,0,10920.05,237.39,4018.537,0,4018.61,69922.32,12144.97,1167.447,8037.147,9801,4887768000,32168839,good,t2d_q9_A_35,0.006254,0.006254,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,180.9453,0,38612,158.0365,66.22222,87025,0,100,273.16,158.044,100,0,0,16.44538,-0.240919,0,0,0,0,0,0,180.4886,0.923498,161181.1,0,87025,9801,100,1,161181.1,4,2,0.960462,9801,0,0,8,0,17.60646,24.08351,38612,9,180.9742,0,24106.34,29,0,10920.05,0,90.46891,0,90.47641,2524.975,273.3755,0,180.9453,9801,0,32168839,good,t2d_q9_A_16,0.006394,0.006394,0,0.0 % less time of default solver time,1
0,0,8,0,1,1,11,1,8,44.67706,0,0,0,153.7477,301101,0,304,328.0009,0,0,0,0,55.75545,-114.0393,0,0,0,0,0,0,8.990679,4.723987,2031784,0,301101,36441,304,1,2031784,1,2,4.78357,36441,0,0,9,0,32.21572,7936.011,264660,111,0,1,1282.281,30,0,97001.51,0,94.84496,57.92737,94.99301,14631.6,328.0393,0,141.8124,36441,0,32168839,good,wathen120,0.000884,0.000884,0,0.0 % less time of default solver time,1
0,20408,82,0,0,12,306,0,82,0.117736,0,830178,0.585788,10168.16,1680777,0,20408,1.939552,0.588607,20408,0,0,0.139281,-1,0,0,0,0,0,0,0.117736,32.95973,2843.272,0,1680777,19236,20408,1,2843.272,10,1,32.95973,20414,0,0,51,0,0.049349,14.39267,830185,40672,0.633748,0,178.3352,17,0,241238900,0,0.229164,0.480055,0.231033,35.10715,1,0,0.460189,20414,0,32168839,good,ns3Da,0.67185,0.67185,0,0.0 % less time of default solver time,1
0,0,17,0,43,1,187,1,17,15.88845,0,0,1.689461,1011.535,88472,0,2130,26.7979,6.645767,0,0,0,15.68224,1.14953,0,0,0,0,0,0,15.88451,7.989364,79054.16,0,88472,5041,2130,1,79054.16,1,2,7.989364,5041,0,0,26,0,0.392967,365.4511,83431,1988,26.18907,1,2.957964,40,0,4447649,0,8.158712,4.17276,16.49394,1172.211,26.7979,0,15.8908,5041,0,32168839,good,SiH4,0.000277,0.000277,0,0.0 % less time of default solver time,1
0,1719,11,0,0,32,23,1,11,0.666667,0,19030,0.917809,677.0249,41594,0,1719,1,1.014445,1719,0,0,0.652141,-0.357389,0,0,1.212932,2.543585,39.9653,0,0.096636,1.777991,2304.667,0,41594,3534,1719,1,2304.667,3,2,1.777991,3534,0,0,11,1,0.119162,3.597171,19030,2451,1.023931,0,10.34839,16,0,1109778,0.326843,0.451695,0,0.548331,40.04616,1.425864,3.597173,1,3534,1590.756,32168839,good,cage9,0.00041,0.00041,0,0.0 % less time of default solver time,1
0,26735,4,0,0,1,6,1,4,0.08976,0,63286,2.684982,17492.32,166453,0,32907,4.089752,2.774803,26735,10276,0,0.091635,-1.99024,0,0,2.095971,95.01323,95.22569,0,0.08976,3.210354,3102.85,0,166453,33861,32907,1,3102.85,3,2,3.210354,33861,0,0,6,0.938265,0.006539,122.9926,69306,2173,2.78199,0,2.10608,17,0,1014362000,2.020373,0.017835,0.166511,0.10755,134.5193,2.196354,132.5413,0.12539,33861,40.41924,32168839,good,Zhao1,0.004691,0.004691,0,0.0 % less time of default solver time,1
0,0,6,0,5931,1,220,0,6,0.022075,0,0,1379.17,8280.763,67400,0,11100,65290.55,1609.398,0,0,0,26.29038,-1529.769,0,0,0,0,0,0,0.705461,23.36005,292480.4,0,67400,11125,11100,1,292480.4,1,0,22.81788,11125,0,0,2,0,949.1834,621.8285,56275,5552,65289.55,1,283.5863,100,0,276914400,0,32529.66,0,32759.89,100155.6,65289.55,0,65289.55,11125,0,32168839,good,c-43,0.000275,0.000275,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,407179.3,0,38612,46722.22,66.22222,87025,0,100,654304.8,349985.1,100,0,0,4604.397,-1422.593,0,0,655016.1,53834.1,2013370,0,407179.3,1.293912,45127700,0,87025,9801,100,1,45127700,4,2,1.550128,9801,0,0,8,1,18721.31,76132.88,38612,9,407337.6,0,1.342661,36,0,10920.05,21201.65,51958.21,0,355221.1,2014090,655727.4,76132.92,407179.3,9801,4.05E+12,32168839,good,t2d_q4_A_29,0.006259,0.006259,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1155.51,0,38612,1016.811,66.22222,87025,0,100,1749.823,1016.832,100,0,0,66.86401,-0.218654,0,0,1749.932,114.362,12569.9,0,1155.51,0.964094,655334.2,0,87025,9801,100,1,655334.2,4,2,1.071613,9801,0,0,8,1,99.66275,161.7323,38612,9,1155.829,0,55436.77,18,0,10920.05,26.6392,577.7446,0,577.7654,12570.42,1750.042,161.7323,1155.51,9801,157989200,32168839,good,t2d_q9_A_26,0.006361,0.006361,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,254.2017,0,38612,215.3918,66.22222,87025,0,100,388.2367,215.3993,100,0,0,16.83003,-0.718011,0,0,388.5107,26.30622,2707.927,0,253.1138,0.963853,164951.1,0,87025,9801,100,1,164951.1,4,2,1.012551,9801,0,0,8,1,19.62649,37.20261,38612,9,254.2823,0,33970.96,16,0,10920.05,7.955323,127.0971,0,127.1046,2708.055,388.7847,37.20261,254.2017,9801,7332177,32168839,good,t2d_q4_A_15,0.00636,0.00636,0,0.0 % less time of default solver time,1
0,0,8,0,1,1,11,1,8,12.66839,0,0,241.5828,153.7477,251001,0,304,328.0752,241.6466,0,0,0,56.12641,-111.1689,0,0,0,0,0,0,7.109027,5.424376,1706299,0,251001,30401,304,1,1706299,1,2,5.392618,30401,0,0,9,0,32.31355,7290.684,220600,111,249.6432,1,2898.812,46,0,97001.51,0,92.41912,56.49203,92.4829,13441.21,327.8859,0,141.8294,30401,0,32168839,good,wathen100,0.000942,0.000942,0,0.0 % less time of default solver time,1
0,0,3,0,24419,1,2208,0,3,1.902247,0,0,5782.74,32167.9,171109,0,43639,42523.32,11850.94,0,0,0,10.54588,-4061.831,0,0,0,0,0,0,0.261378,18.38216,460222.4,0,171109,43640,43639,1,460222.4,1,0,16.85768,43640,0,0,2,0,410.7642,437.0062,127469,22156,42522.32,1,7.007406,67,0,4184213000,0,18227.06,0,24295.26,85838.82,42522.32,0,42522.32,43640,0,32168839,good,c-60,0.000652,0.000652,0,0.0 % less time of default solver time,1
0,0,4,0,25043,1,2830,0,4,0.152919,0,0,6041.235,32002.21,176817,0,43617,117191.4,6041.236,0,133199,0,9.797715,-4775.918,0,0,117190.9,223.1318,174449.2,0,2.701221,17.52817,427356.7,0,176817,43618,43617,0.98,427356.7,1,0,16.55665,43618,0,0,2,0.246684,835.2298,315.556,133199,21844,117190.4,1,211253900,100,0,4144559000,2387.959,58595.22,0,58595.22,174449.4,117190.4,315.556,117190.4,43618,30432490000,32168839,good,c-61,0.000689,0.000689,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,56267.25,0,38612,46676.02,66.22222,87025,0,100,84152.5,46676.33,100,0,0,1666.789,-0.077602,0,0,84152.54,5945.661,411692.4,0,56267.25,1.096194,16336200,0,87025,9801,100,1,16336200,4,2,1.393384,9801,0,0,8,1,3565.913,8408.434,38612,9,56316.53,0,179230.8,30,0,10920.05,2002.06,28133.47,0,28133.78,411735.3,84152.58,8408.434,56267.25,9801,1.69E+11,32168839,good,t2d_q4_A_45,0.006173,0.006173,0,0.0 % less time of default solver time,1
0,17751,7,0,0,12,574,1,7,0.102091,0,54196,0.00572,7235.701,126150,0,17751,2.819168,0.412774,17751,0,0,0.025743,-0.001754,0,0,0,0,0,0,0.043318,25.86509,457.1377,0,126150,17758,17751,1,457.1377,2,2,25.86509,17758,0,0,98,0,0.041672,0.005906,54196,25133,1.494846,0,3.672348,22,0,124137300,0,0.543896,0,0.95095,7.608736,2.819168,0,1.494846,17758,0,32168839,good,memplus,0.055465,0.055465,0,0.0 % less time of default solver time,1
0,3002,18,0,637,108,23,0,18,-250691.6,0,122627,245641.7,836.108,259688,0,3002,340858.3,245642.7,3002,4500,0,52540.35,-365528.4,0,0,343319.2,639114.1,9807558,0,1,10.57672,746808500,0,259688,14214,3002,0.2,-746807200,1,0,10.58338,14214,0,0,14,0.982672,55016.99,903833.1,122847,2964,252668.1,0,250639.5,10,0,1739910,52569.36,125346.3,0,-125345.3,9828360,365528.4,903843.8,1,14214,9.58E+13,32168839,good,airfoil_2d,0.022197,0.022197,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,2.998552,0,38612,4.158218,66.22222,87025,0,100,5.333333,4.160249,100,0,0,2.670931,0,0,0,5.333333,0.025282,280.263,0,0.001973,1.034632,26177.8,0,87025,9801,100,1,26177.8,4,2,1.034632,9801,0,0,8,1,0.03599,0.035754,38612,9,4.357942,0,2145.693,10,0,10920.05,0.003659,2.178014,0,2.180045,280.263,5.333333,0.035755,4.358062,9801,78547.35,32168839,good,t2d_q9,0.00655,0.00655,0,0.0 % less time of default solver time,1
0,0,26,0,46,1,185,1,26,10.9727,0,0,1.035017,1145.818,155731,0,2303,22.89451,5.306588,0,0,0,10.85805,-1.764278,0,0,0,0,0,0,10.84288,16.67064,63324.13,0,155731,5832,2303,1,63324.13,1,2,16.66817,5832,0,0,28,0,0.132026,273.5848,149899,2292,18.28682,1,2.87792,31,0,5690011,0,5.628632,3.015275,11.62317,873.2278,22.75062,0,11.13805,5832,0,32168839,good,Na5,0.000438,0.000438,0,0.0 % less time of default solver time,1
0,0,7,0,4245,1,25,1,7,1,0,0,0.003054,20.10811,77592,0,48,1,0.003054,0,0,0,0.400657,-0.000528,0,0,0,0,0,0,1,8.705163,4248.964,0,77592,10605,48,1,4248.964,1,2,8.705163,10605,0,0,12,0,0.489363,0.033382,66987,37,1,1,11177070,27,0,1804.9,0,0.5,0.000347,0.5,65.13077,1,0,1,10605,0,32168839,good,ted_B,0.000298,0.000298,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,23908.46,0,38612,29.33564,66.22222,87025,0,100,37362.49,19434.8,100,0,0,440.545,-71.99191,0,0,37398.49,3011.35,136832.9,0,23804.35,1.044205,4317782,0,87025,9801,100,1,4317782,4,2,1.258102,9801,0,0,8,1,1234.182,4256.155,38612,9,23926.11,0,1.305113,27,0,10920.05,1090.489,2794.696,52.38479,21113.76,136866.1,37434.49,4258.693,23908.46,9801,18714190000,32168839,good,t2d_q4_A_32,0.006192,0.006192,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1508.971,0,38612,1108.331,66.22222,87025,0,100,1860.857,1108.351,100,0,0,67.3503,0,0,0,0,0,0,0,1508.971,1.04785,660100.3,0,87025,9801,100,1,660100.3,4,2,1.071613,9801,0,0,8,0,102.3035,171.4583,38612,9,1509.384,0,72394.64,37,0,10920.05,0,754.4753,0,754.4961,12837.26,1817.743,0,1508.971,9801,0,32168839,good,t2d_q4_A_28,0.006413,0.006413,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1248.136,0,38612,1087.376,66.22222,87025,0,100,1895.947,1087.397,100,0,0,67.16301,-1.584734,0,0,1896.739,124.0106,12752.71,0,1242.568,0.964094,658264.6,0,87025,9801,100,1,658264.6,4,2,1.071613,9801,0,0,8,1,101.5841,175.3775,38612,9,1248.471,0,59879.56,18,0,10920.05,31.14339,624.0574,0,624.0783,12753.31,1897.531,175.3775,1248.136,9801,162616200,32168839,good,t2d_q9_A_25,0.00634,0.00634,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1155.51,0,38612,1016.811,66.22222,87025,0,100,1749.823,1016.832,100,0,0,66.86401,-0.218654,0,0,1749.932,114.362,12569.9,0,1155.51,0.964094,655334.2,0,87025,9801,100,1,655334.2,4,2,1.071613,9801,0,0,8,1,99.66275,161.7323,38612,9,1155.829,0,55436.77,18,0,10920.05,26.6392,577.7446,0,577.7654,12570.42,1750.042,161.7323,1155.51,9801,157989200,32168839,good,t2d_q9_A_26,0.006361,0.006361,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,21203.13,0,38612,49.23918,66.22222,87025,0,100,33713.19,16287.05,100,0,0,281.0425,-77.24861,0,0,33748.72,2792.193,112218.7,0,21203.13,1.208104,2754498,0,87025,9801,100,1,2754498,4,2,1.349296,9801,0,0,8,1,1037.492,3945.856,38612,9,21210.63,0,1.297916,23,0,10920.05,1047.83,2433.456,49.79086,18769.67,112253.4,33784.25,3948.757,21203.13,9801,12585240000,32168839,good,t2d_q4_A_21,0.006594,0.006594,0,0.0 % less time of default solver time,1
0,0,29,0,25,1,90,1,29,215955100,0,0,1870069000,1913.373,519260,0,5144,6743057000,1871979000,0,0,0,93825210,-1916859000,0,0,0,0,0,0,24226860,27.93371,1.63E+12,0,519260,17361,5144,1,1.63E+12,1,2,27.42213,17361,0,0,23,0,105974100,9587638000,501899,3730,2943283000,1,1174.046,47,0,15981320,0,1120499000,47819010,1122410000,20969680000,5064322000,0,2242909000,17361,0,32168839,good,gyro_k,0.001594,0.001594,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,36.5544,0,38612,31.56215,66.22222,87025,0,100,55.45941,31.56564,100,0,0,5.437961,-0.14431,0,0,0,0,0,0,36.47509,0.958951,53297.46,0,87025,9801,100,1,53297.46,4,2,1.019407,9801,0,0,8,0,3.038586,4.885312,38612,9,36.56305,0,10475.32,28,0,10920.05,0,18.27546,0,18.27895,653.1746,55.54335,0,36.5544,9801,0,32168839,good,t2d_q9_A_06,0.006491,0.006491,0,0.0 % less time of default solver time,1
0,4075,6,0,0,15,44,0,6,1,0,108288,1296111,531.1134,285215,0,1375,2097152,185363.9,4075,221742,0,3548.453,-1048585,0,0,2097156,6665594,9328656,0,1,9.976185,162409200,0,285215,45769,1375,0.972222,162311600,2,0,13.15285,45769,0,0,9,0.222544,30299.04,9426573,131158,679,2344687,0,7249.37,72,0,918458.7,1048604,524544,76.89863,524032,11465340,3145737,9426573,1048576,45769,4.26E+13,32168839,good,mark3jac100sc,0.003188,0.003188,0,0.0 % less time of default solver time,1
0,0,19,0,7,1,36,1,19,4.144759,0,0,3903.565,1903.612,106526,0,5302,9984.465,6538.038,0,0,0,1035.961,-3768.416,0,0,0,0,0,0,0.002303,54.5609,5549643,0,106526,5357,5302,1,5549643,1,2,54.55913,5357,0,0,15,0,1383.317,67120.64,101169,2369,6676.351,1,2.046673,29,0,16915700,0,1565.33,1351.787,3826.575,143196.9,10023.24,0,4102.463,5357,0,32168839,good,s3rmt3m3,0.000386,0.000386,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,164.0481,0,38612,138.0375,66.22222,87025,0,100,256.8144,138.041,100,0,0,6.626011,-1.043281,0,0,257.1027,21.40214,1151.253,0,164.0481,1.108804,64941.54,0,87025,9801,100,1,64941.54,4,2,1.260433,9801,0,0,8,1,8.797672,30.26719,38612,9,164.102,0,47453.52,22,0,10920.05,7.915421,82.02233,0,82.02579,1151.452,257.3911,30.26719,164.0481,9801,1324926,32168839,good,t2d_q9_A_04,0.006501,0.006501,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,2.998552,0,38612,4.158218,66.22222,87025,0,100,5.333333,4.160249,100,0,0,2.670931,0,0,0,5.333333,0.025282,280.263,0,0.001973,1.034632,26177.8,0,87025,9801,100,1,26177.8,4,2,1.034632,9801,0,0,8,1,0.03599,0.035754,38612,9,4.357942,0,2145.693,10,0,10920.05,0.003659,2.178014,0,2.180045,280.263,5.333333,0.035755,4.358062,9801,78547.35,32168839,good,t2d_q9,0.00655,0.00655,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1170.333,0,38612,936.0018,66.22222,87025,0,100,1864.36,936.0059,100,0,0,19.61926,-7.691349,0,0,1866.483,157.1901,6581.28,0,1170.333,1.267202,192288.4,0,87025,9801,100,1,192288.4,4,2,1.427216,9801,0,0,8,1,59.87614,222.3002,38612,9,1170.724,0,284102.1,38,0,10920.05,57.7013,585.1644,0,585.1685,6583.157,1868.605,222.3003,1170.333,9801,43288540,32168839,good,t2d_q9_A_02,0.006581,0.006581,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,24.90081,0,38612,23.09258,66.22222,87025,0,100,36.56131,23.09608,100,0,0,5.385144,-0.000022,0,0,36.56132,2.080389,636.6785,0,24.90081,0.908476,52779.8,0,87025,9801,100,1,52779.8,4,2,0.919111,9801,0,0,8,1,2.801387,2.942115,38612,9,24.90149,0,7102.891,22,0,10920.05,0.206158,12.44867,0,12.45218,636.6819,36.56133,2.942115,24.90081,9801,405355.2,32168839,good,t2d_q9_A_09,0.006494,0.006494,0,0.0 % less time of default solver time,1
0,435,90,0,0,300,108,1,90,3.331957,0,145517,3.487365,207.3176,294276,0,435,6.921513,3.488326,435,0,0,0.999732,-4.785273,0,0,4.943149,26.46377,64.31132,0,3.331957,21.49807,3241.132,0,294276,3242,435,1,3241.132,24,2,21.49807,3242,0,0,53,1,0.001825,16.9945,145517,721,3.72481,0,3465.853,14,0,99467.42,3.075723,1.665497,1.2467,1.666458,69.54334,6.785273,37.42542,3.331957,3242,3435.615,32168839,good,raefsky2,0.013656,0.013656,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1508.971,0,38612,1048.525,66.22222,87025,0,100,1860.857,1048.546,100,0,0,67.3503,0,0,0,1839.3,121.2397,12836.69,0,1508.971,1.04785,660100.3,0,87025,9801,100,1,660100.3,4,2,1.071613,9801,0,0,8,1,102.3035,171.4583,38612,9,1509.384,0,72393.59,26,0,10920.05,26.6713,754.4753,0,754.4961,12837.26,1817.743,171.4589,1508.971,9801,164766000,32168839,good,t2d_q9_A_28,0.006336,0.006336,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,24.9464,0,38612,22.15812,66.22222,87025,0,100,36.66171,22.16161,100,0,0,5.385248,-0.005284,0,0,0,0,0,0,24.94597,0.908476,52780.81,0,87025,9801,100,1,52780.81,4,2,0.919111,9801,0,0,8,0,2.801852,2.946363,38612,9,24.94704,0,7148.292,19,0,10920.05,0,12.47147,0,12.47496,636.7134,36.66564,0,24.9464,9801,0,32168839,good,t2d_q4_A_08,0.006542,0.006542,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,3423.49,0,38612,2766.642,66.22222,87025,0,100,5335.601,2766.663,100,0,0,83.83453,-10.53806,0,0,5340.482,422.1458,21696.38,0,3415.834,1.037953,821662.3,0,87025,9801,100,1,821662.3,4,2,1.133933,9801,0,0,8,1,189.9805,596.7356,38612,9,3425.682,0,164417.7,30,0,10920.05,147.7348,1711.735,8.205496,1711.755,21700.49,5345.362,597.0043,3423.49,9801,470554700,32168839,good,t2d_q9_A_23,0.006395,0.006395,0,0.0 % less time of default solver time,1
0,17946,14,0,0,64,31,1,14,0.636364,0,260320,0.915625,6737.537,559722,0,17946,1,1.014973,17946,0,0,0.667529,-0.356036,0,0,1.230293,6.925606,135.0097,0,0.099349,1.865141,26088.36,0,559722,39082,17946,1,26088.36,3,2,1.865141,39082,0,0,13,1,0.107683,9.794286,260320,23497,1.020708,0,10.06588,8,0,110963800,0.326513,0.450343,0,0.549692,135.1872,1.460586,9.794286,1,39082,18179.66,32168839,good,cage11,0.005368,0.005368,0,0.0 % less time of default solver time,1
0,100,8,0,0,99,9,1,8,1158.432,0,38612,954.3561,66.22222,87025,0,100,1819.361,954.3635,100,0,0,25.71866,-5.197597,0,0,1821.207,149.5215,6994.325,0,1158.432,1.115002,252068.6,0,87025,9801,100,1,252068.6,4,2,1.257349,9801,0,0,8,1,61.83317,211.4346,38612,9,1158.82,0,155824.7,22,0,10920.05,55.64845,579.2124,0,579.2198,6995.923,1823.054,211.4554,1158.432,9801,48898230,32168839,good,t2d_q4_A_13,0.006342,0.006342,0,0.0 % less time of default solver time,1
0,77,10,0,1,8,27,0,10,-776.555,0,1443,0,38.92994,3182,0,76,1181.675,0,77,0,0,398.9132,-867.4861,0,0,0,0,0,0,1,29.50364,122865.3,0,3182,308,76,0.166667,-122863.3,1,0,29.50364,308,0,0,8,0,22.71974,1014.54,1431,157,0,0,3155.546,18,0,3396.447,0,388.7708,19.99379,-387.7708,7816.935,867.4861,0,1,308,0,69654763,good,cz308,0.00034,0.000339,0.29,0.29 % more time of default solver time,0.997058824
0,0,17,0,43,1,187,1,17,15.88845,0,0,1.689461,1011.535,88472,0,2130,26.7979,6.645767,0,0,0,15.68224,1.14953,0,0,0,0,0,0,15.88451,7.989364,79054.16,0,88472,5041,2130,1,79054.16,1,2,7.989364,5041,0,0,26,0,0.392967,365.4511,83431,1988,26.18907,1,2.957964,40,0,4447649,0,8.158712,4.17276,16.49394,1172.211,26.7979,0,15.8908,5041,0,36025721,good,SiH4,0.000278,0.000277,0.36,0.36 % more time of default solver time,0.996402878
